data	target	positive_counts	negative_counts	A:I_ratio	ML_model	num_trials	best_trial	tp(train)	fp(train)	fn(train)	tn(train)	tp	fp	fn	tn	balanced_accuracy(train)	balanced_accuracy	precision(train)	precision	recall(train)	recall	f1_score(train)	f1_score(validation)	f1_score	roc_auc_score(train)	roc_auc_score	mcc(train)	mcc	pr_auc_score(train)	pr_auc_score	time
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	G7ZKZ7	11 (0.27%)	4089 (446072.73%)	0.0027	GradientBoosting	200	60	8	0	0	88	0	0	3	22	1.0	0.5	1.0	0.0	1.0	0.0	1.0	0.3	0.0	1.0	0.787878787878788	1.0	0.0	1.0	0.5074074074074074	8.951299198468526
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	G7ZKZ7	11 (0.27%)	4089 (446072.73%)	0.0027	XGBoost	200	76	0	0	8	88	0	0	3	22	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.209047619047619	0.0	0.5	0.4242424242424242	0.0	0.0	0.0833333333333333	0.1468376068376068	14.115888341267905
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	K7GSR7	52 (1.27%)	4048 (412584.62%)	0.0128	GradientBoosting	200	83	44	23	0	390	6	16	2	91	0.9721549636803876	0.8002336448598131	0.6567164179104478	0.2727272727272727	1.0	0.75	0.7927927927927928	0.5548648998060763	0.3999999999999999	0.9721549636803872	0.8644859813084111	0.7874921160834838	0.3883948136103736	0.6567164179104478	0.2419843789788642	40.689075076580046
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	K7GSR7	52 (1.27%)	4048 (412584.62%)	0.0128	XGBoost	200	122	42	34	2	379	4	16	4	91	0.9361104996698216	0.6752336448598131	0.5526315789473685	0.2	0.9545454545454546	0.5	0.7000000000000001	0.4908205128205128	0.2857142857142857	0.9361104996698216	0.8457943925233644	0.6909690876827096	0.2352380506679271	0.5318883293373678	0.2736875365968859	24.419482111930847
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	O08892	11 (0.27%)	4089 (446072.73%)	0.0027	GradientBoosting	200	56	8	0	0	88	0	0	3	22	1.0	0.5	1.0	0.0	1.0	0.0	1.0	0.3333333333333333	0.0	1.0	0.7121212121212122	1.0	0.0	1.0	0.2492063492063492	14.539158205191294
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	O08892	11 (0.27%)	4089 (446072.73%)	0.0027	XGBoost	200	116	1	0	7	88	0	0	3	22	0.5625	0.5	1.0	0.0	0.125	0.0	0.2222222222222222	0.3333333333333333	0.0	0.5625	0.4242424242424242	0.3402785236893603	0.0	0.1979166666666666	0.1335139318885448	15.833212447166442
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	O14746	16 (0.39%)	4084 (433925.0%)	0.0039	GradientBoosting	200	174	13	0	0	127	1	1	2	32	1.0	0.6515151515151515	1.0	0.5	1.0	0.3333333333333333	1.0	0.2488888888888888	0.4	1.0	0.8888888888888888	1.0	0.3656362120635653	1.0	0.5396825396825397	17.456817742188772
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	O14746	16 (0.39%)	4084 (433925.0%)	0.0039	XGBoost	200	38	4	22	9	105	1	7	2	26	0.5672319806178074	0.5606060606060606	0.1538461538461538	0.125	0.3076923076923077	0.3333333333333333	0.2051282051282051	0.270979020979021	0.1818181818181818	0.5672319806178073	0.4949494949494949	0.1003553056893129	0.080582296402538	0.1116229923922231	0.1222222222222222	7.147319356600444
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	O14965	12 (0.29%)	4088 (442866.67%)	0.0029	GradientBoosting	200	21	9	0	0	96	1	0	2	24	1.0	0.6666666666666666	1.0	1.0	1.0	0.3333333333333333	1.0	0.5142857142857143	0.5	1.0	0.9166666666666666	1.0	0.554700196225229	1.0	0.7777777777777777	5.798786195119222
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	O14965	12 (0.29%)	4088 (442866.67%)	0.0029	XGBoost	200	0	6	0	3	96	0	0	3	24	0.8333333333333333	0.5	1.0	0.0	0.6666666666666666	0.0	0.8	0.3333333333333333	0.0	0.8333333333333333	0.861111111111111	0.8040302522073697	0.0	0.6952380952380952	0.7435897435897436	20.45108078320821
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	O43353	12 (0.29%)	4088 (442866.67%)	0.0029	GradientBoosting	200	43	9	0	0	96	2	0	1	24	1.0	0.8333333333333333	1.0	1.0	1.0	0.6666666666666666	1.0	0.8	0.8	1.0	1.0	1.0	0.8	1.0	1.0	5.370059382915497
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	O43353	12 (0.29%)	4088 (442866.67%)	0.0029	XGBoost	200	116	8	0	1	96	0	0	3	24	0.9444444444444444	0.5	1.0	0.0	0.8888888888888888	0.0	0.9411764705882352	0.5142857142857143	0.0	0.9444444444444444	0.9027777777777778	0.9379366108168786	0.0	0.8984126984126983	0.4666666666666667	12.616158405939736
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	O43570	33 (0.8%)	4067 (419024.24%)	0.0081	GradientBoosting	200	127	25	6	1	258	2	2	5	64	0.9694055944055944	0.6277056277056277	0.8064516129032258	0.5	0.9615384615384616	0.2857142857142857	0.8771929824561403	0.727099567099567	0.3636363636363636	0.9694055944055944	0.8831168831168831	0.8680328587119409	0.3304505495823919	0.7788825190382476	0.53289726146869	2.51916389465332
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	O43570	33 (0.8%)	4067 (419024.24%)	0.0081	XGBoost	200	144	25	3	1	261	2	1	5	65	0.9750874125874126	0.6352813852813852	0.8928571428571429	0.6666666666666666	0.9615384615384616	0.2857142857142857	0.925925925925926	0.671948051948052	0.4	0.9750874125874126	0.9502164502164502	0.9190994277825696	0.401309441942406	0.8619647593785525	0.7213048855905999	36.32997918923696
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	O60285	12 (0.29%)	4088 (442866.67%)	0.0029	GradientBoosting	200	144	9	0	0	96	2	3	1	21	1.0	0.7708333333333333	1.0	0.4	1.0	0.6666666666666666	1.0	0.5142857142857143	0.5	1.0	0.7638888888888888	1.0	0.4382299106011073	1.0	0.5555555555555556	17.39337216615677
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	O60285	12 (0.29%)	4088 (442866.67%)	0.0029	XGBoost	200	110	1	1	8	95	0	0	3	24	0.5503472222222222	0.5	0.5	0.0	0.1111111111111111	0.0	0.1818181818181818	0.3366666666666666	0.0	0.5503472222222223	0.6805555555555555	0.2062190449458582	0.0	0.1317460317460317	0.5101449275362319	19.0368811249733
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	O60674	12 (0.29%)	4088 (442866.67%)	0.0029	GradientBoosting	200	122	9	1	0	95	1	0	2	24	0.9947916666666669	0.6666666666666666	0.9	1.0	1.0	0.3333333333333333	0.9473684210526316	0.4476190476190476	0.5	0.9947916666666669	0.9305555555555556	0.9437293044088436	0.554700196225229	0.9	0.6984126984126984	4.098433641592662
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	O60674	12 (0.29%)	4088 (442866.67%)	0.0029	XGBoost	200	72	2	0	7	96	0	0	3	24	0.6111111111111112	0.5	1.0	0.0	0.2222222222222222	0.0	0.3636363636363636	0.2678894205209994	0.0	0.6111111111111112	0.4236111111111111	0.4551040991908594	0.0	0.2888888888888888	0.119625042999656	13.033598403135937
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	O60755	14 (0.34%)	4086 (437785.71%)	0.0034	GradientBoosting	200	36	12	0	0	111	0	3	2	26	1.0	0.4482758620689655	1.0	0.0	1.0	0.0	1.0	0.5933333333333334	0.0	1.0	0.5689655172413793	1.0	-0.0859602382591879	1.0	0.1666666666666666	4.1708123803138735
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	O60755	14 (0.34%)	4086 (437785.71%)	0.0034	XGBoost	200	129	2	1	10	110	0	1	2	28	0.5788288288288288	0.4827586206896552	0.6666666666666666	0.0	0.1666666666666666	0.0	0.2666666666666666	0.307012987012987	0.0	0.5788288288288288	0.6551724137931034	0.3032605595308545	-0.0479463301485384	0.1924119241192411	0.1555555555555555	12.084767206509907
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	O60840	10 (0.24%)	4090 (449900.0%)	0.0024	GradientBoosting	200	76	8	0	0	80	0	0	2	20	1.0	0.5	1.0	0.0	1.0	0.0	1.0	0.55	0.0	1.0	0.75	1.0	0.0	1.0	0.2261904761904761	14.725687404473623
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	O60840	10 (0.24%)	4090 (449900.0%)	0.0024	XGBoost	200	50	7	0	1	80	0	0	2	20	0.9375	0.5	1.0	0.0	0.875	0.0	0.9333333333333332	0.4	0.0	0.9375	0.7000000000000001	0.9296222517045284	0.0	0.8863636363636364	0.2159090909090909	10.74396184682846
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	O70212	13 (0.32%)	4087 (440138.46%)	0.0032	GradientBoosting	200	163	9	3	0	102	0	3	4	22	0.9857142857142858	0.44	0.75	0.0	1.0	0.0	0.8571428571428571	0.6333333333333333	0.0	0.9857142857142857	0.6499999999999999	0.8535639569308375	-0.1358732440973515	0.75	0.2243589743589743	3.1416674812634784
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	O70212	13 (0.32%)	4087 (440138.46%)	0.0032	XGBoost	200	132	1	1	8	104	0	2	4	23	0.5507936507936508	0.46	0.5	0.0	0.1111111111111111	0.0	0.1818181818181818	0.3133333333333333	0.0	0.5507936507936508	0.235	0.2086562123829204	-0.1088662107903634	0.1257309941520467	0.1078554778554778	9.440575595696767
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	O70528	27 (0.66%)	4073 (422385.19%)	0.0066	GradientBoosting	200	183	20	1	0	216	2	2	5	51	0.9976958525345624	0.6239892183288409	0.9523809523809524	0.5	1.0	0.2857142857142857	0.975609756097561	0.5180952380952382	0.3636363636363636	0.9976958525345624	0.8355795148247979	0.973648858709254	0.3191367833459582	0.9523809523809524	0.4806820163963021	43.323115758101146
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	O70528	27 (0.66%)	4073 (422385.19%)	0.0066	XGBoost	200	168	2	0	18	217	0	0	7	53	0.55	0.5	1.0	0.0	0.1	0.0	0.1818181818181818	0.16	0.0	0.55	0.7951482479784366	0.3038756744655861	0.0	0.1759493670886076	0.3895846217274789	20.14849620660146
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	O75030	12 (0.29%)	4088 (442866.67%)	0.0029	GradientBoosting	200	95	9	2	0	94	1	0	2	24	0.9895833333333331	0.6666666666666666	0.8181818181818182	1.0	1.0	0.3333333333333333	0.9	0.5	0.5	0.9895833333333331	0.861111111111111	0.8950622121597827	0.554700196225229	0.8181818181818182	0.7435897435897436	5.056028521060943
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	O75030	12 (0.29%)	4088 (442866.67%)	0.0029	XGBoost	200	7	4	0	5	96	0	0	3	24	0.7222222222222222	0.5	1.0	0.0	0.4444444444444444	0.0	0.6153846153846153	0.4	0.0	0.7222222222222222	0.9027777777777776	0.64995557096191	0.0	0.492063492063492	0.7666666666666666	25.74933439095815
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	O76074	10 (0.24%)	4090 (449900.0%)	0.0024	GradientBoosting	200	194	8	0	0	80	0	1	2	19	1.0	0.475	1.0	0.0	1.0	0.0	1.0	0.4666666666666667	0.0	1.0	0.4499999999999999	1.0	-0.0690065559342354	1.0	0.1185897435897435	14.391194025675455
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	O76074	10 (0.24%)	4090 (449900.0%)	0.0024	XGBoost	200	119	0	1	8	79	0	0	2	20	0.49375	0.5	0.0	0.0	0.0	0.0	0.0	0.1654254212606615	0.0	0.49375	0.425	-0.0339031751810405	0.0	0.0909090909090909	0.1125	13.747211726506553
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	O94806	10 (0.24%)	4090 (449900.0%)	0.0024	GradientBoosting	200	184	8	0	0	80	2	0	0	20	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.4833333333333333	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.3378557085990908
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	O94806	10 (0.24%)	4090 (449900.0%)	0.0024	XGBoost	200	110	1	0	7	80	0	0	2	20	0.5625	0.5	1.0	0.0	0.125	0.0	0.2222222222222222	0.1537607873050059	0.0	0.5625	0.725	0.3390317518104052	0.0	0.2045454545454545	0.3333333333333333	17.633170938491823
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	O95069	10 (0.24%)	4090 (449900.0%)	0.0024	GradientBoosting	200	156	8	0	0	80	1	0	1	20	1.0	0.75	1.0	1.0	1.0	0.5	1.0	0.4	0.6666666666666666	1.0	0.9	1.0	0.6900655593423543	1.0	0.6666666666666666	9.21875463326772
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	O95069	10 (0.24%)	4090 (449900.0%)	0.0024	XGBoost	200	92	1	0	7	80	0	0	2	20	0.5625	0.5	1.0	0.0	0.125	0.0	0.2222222222222222	0.2533333333333333	0.0	0.5625	0.975	0.3390317518104052	0.0	0.2045454545454545	0.8333333333333333	11.90916826725006
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	O95153	10 (0.24%)	4090 (449900.0%)	0.0024	GradientBoosting	200	137	8	0	0	80	0	0	2	20	1.0	0.5	1.0	0.0	1.0	0.0	1.0	0.4	0.0	1.0	0.4	1.0	0.0	1.0	0.1098901098901098	4.28360519806544
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	O95153	10 (0.24%)	4090 (449900.0%)	0.0024	XGBoost	200	185	2	2	6	78	0	0	2	20	0.6125	0.5	0.5	0.0	0.25	0.0	0.3333333333333333	0.1615805818895063	0.0	0.6125	0.65	0.3105295017040594	0.0	0.1931818181818181	0.238095238095238	16.547464962800344
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	O95180	31 (0.76%)	4069 (420025.81%)	0.0076	GradientBoosting	200	142	25	13	1	233	4	4	1	60	0.9543464665415884	0.86875	0.6578947368421053	0.5	0.9615384615384616	0.8	0.78125	0.5117748917748918	0.6153846153846154	0.9543464665415884	0.89375	0.7706756742938001	0.5972100435069506	0.6362675637056443	0.6179723502304149	7.468927506605784
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	O95180	31 (0.76%)	4069 (420025.81%)	0.0076	XGBoost	200	120	16	1	10	245	0	0	5	64	0.8056597873671045	0.5	0.9411764705882352	0.0	0.6153846153846154	0.0	0.744186046511628	0.233030303030303	0.0	0.8056597873671045	0.5921875000000001	0.7425538923833072	0.0	0.6159502262443439	0.1187265427249716	13.185604524612426
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	O95264	15 (0.37%)	4085 (435733.33%)	0.0037	GradientBoosting	200	177	13	5	0	114	0	2	2	29	0.9789915966386556	0.4677419354838709	0.7222222222222222	0.0	1.0	0.0	0.8387096774193548	0.5066666666666666	0.0	0.9789915966386556	0.8709677419354839	0.8317912903488953	-0.064516129032258	0.7222222222222222	0.2678571428571428	3.390906635920207
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	O95264	15 (0.37%)	4085 (435733.33%)	0.0037	XGBoost	200	10	0	0	13	119	0	1	2	30	0.5	0.4838709677419355	0.0	0.0	0.0	0.0	0.0	0.2715909090909091	0.0	0.5	0.5	0.0	-0.0449013255066937	0.0984848484848484	0.0859649122807017	13.825500869750975
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	O95342	25 (0.61%)	4075 (423800.0%)	0.0061	GradientBoosting	200	186	19	15	0	186	2	5	4	44	0.9626865671641792	0.6156462585034014	0.5588235294117647	0.2857142857142857	1.0	0.3333333333333333	0.7169811320754718	0.4704761904761905	0.3076923076923076	0.9626865671641792	0.8061224489795917	0.7191107570800204	0.2163543386910102	0.5588235294117647	0.3083994708994708	3.3302393913269044
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	O95342	25 (0.61%)	4075 (423800.0%)	0.0061	XGBoost	200	121	19	0	0	201	0	1	6	48	1.0	0.4897959183673469	1.0	0.0	1.0	0.0	1.0	0.1666666666666666	0.0	1.0	0.7517006802721089	1.0	-0.0476190476190476	1.0	0.2123457969046204	32.947550570964815
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	O95819	21 (0.51%)	4079 (427323.81%)	0.0051	GradientBoosting	200	130	16	1	0	167	1	1	4	41	0.9970238095238096	0.5880952380952381	0.9411764705882352	0.5	1.0	0.2	0.9696969696969696	0.7047619047619047	0.2857142857142857	0.9970238095238096	0.8095238095238095	0.967250861820178	0.2691353979577239	0.9411764705882352	0.4613127413127412	2.913436543941498
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	O95819	21 (0.51%)	4079 (427323.81%)	0.0051	XGBoost	200	25	11	0	5	168	0	1	5	41	0.84375	0.4880952380952381	1.0	0.0	0.6875	0.0	0.8148148148148148	0.3133333333333333	0.0	0.84375	0.8428571428571427	0.8170863221248219	-0.0508723079722799	0.7146739130434783	0.516969696969697	13.137265519301096
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	P00519	14 (0.34%)	4086 (437785.71%)	0.0034	GradientBoosting	200	133	12	5	0	106	1	3	1	26	0.9774774774774776	0.6982758620689655	0.7058823529411765	0.25	1.0	0.5	0.8275862068965517	0.6533333333333333	0.3333333333333333	0.9774774774774776	0.6379310344827587	0.8210273141354305	0.2906042500385796	0.7058823529411765	0.2954545454545454	3.3090989232063293
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	P00519	14 (0.34%)	4086 (437785.71%)	0.0034	XGBoost	200	95	12	0	0	111	0	0	2	29	1.0	0.5	1.0	0.0	1.0	0.0	1.0	0.4599999999999999	0.0	1.0	0.8103448275862069	1.0	0.0	1.0	0.5769230769230769	11.930655980110169
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	P00533	39 (0.95%)	4061 (416512.82%)	0.0096	GradientBoosting	200	116	28	23	1	291	6	13	4	63	0.9461344168679992	0.7144736842105264	0.5490196078431373	0.3157894736842105	0.9655172413793104	0.6	0.7000000000000002	0.533015873015873	0.4137931034482758	0.9461344168679992	0.8171052631578948	0.6977229894480788	0.3314336518780518	0.5330033491229005	0.4700181159420289	18.69520983695984
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	P00533	39 (0.95%)	4061 (416512.82%)	0.0096	XGBoost	200	194	25	0	4	314	1	0	9	76	0.9310344827586208	0.55	1.0	1.0	0.8620689655172413	0.1	0.925925925925926	0.13	0.1818181818181818	0.9310344827586208	0.8	0.9226187353023246	0.2990180006385608	0.8737307730974162	0.5730236809764598	16.72349033355713
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	P00734	10 (0.24%)	4090 (449900.0%)	0.0024	GradientBoosting	200	197	8	4	0	76	0	4	2	16	0.975	0.4	0.6666666666666666	0.0	1.0	0.0	0.8	0.3276190476190476	0.0	0.975	0.65	0.7958224257542214	-0.1490711984999859	0.6666666666666666	0.1714285714285714	1.268161702156067
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	P00734	10 (0.24%)	4090 (449900.0%)	0.0024	XGBoost	200	94	0	0	8	80	0	0	2	20	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.1791202644291889	0.0	0.5	0.15	0.0	0.0	0.0909090909090909	0.0804093567251462	14.725904822349548
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	P00750	11 (0.27%)	4089 (446072.73%)	0.0027	GradientBoosting	200	25	8	0	0	88	0	0	3	22	1.0	0.5	1.0	0.0	1.0	0.0	1.0	0.3333333333333333	0.0	1.0	0.5606060606060606	1.0	0.0	1.0	0.2194444444444444	24.824599917729696
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	P00750	11 (0.27%)	4089 (446072.73%)	0.0027	XGBoost	200	124	0	0	8	88	0	0	3	22	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.2809523809523809	0.0	0.5	0.9090909090909092	0.0	0.0	0.0833333333333333	0.5	15.892336181799571
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	P00915	30 (0.73%)	4070 (420566.67%)	0.0074	GradientBoosting	200	168	23	7	1	233	5	3	1	57	0.9645833333333332	0.8916666666666666	0.7666666666666667	0.625	0.9583333333333334	0.8333333333333334	0.8518518518518519	0.7542857142857142	0.7142857142857143	0.9645833333333336	0.9861111111111112	0.8416592620474829	0.6899837579297766	0.7385101010101011	0.9055555555555554	3.2363420764605206
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	P00915	30 (0.73%)	4070 (420566.67%)	0.0074	XGBoost	200	42	21	1	3	239	5	0	1	60	0.9354166666666668	0.9166666666666669	0.9545454545454546	1.0	0.875	0.8333333333333334	0.9130434782608696	0.6933333333333334	0.9090909090909092	0.9354166666666668	0.9944444444444444	0.9057894597833126	0.9053574604251854	0.8465909090909091	0.9583333333333331	35.40640738805135
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	P00918	39 (0.95%)	4061 (416512.82%)	0.0096	GradientBoosting	200	106	29	11	0	303	5	3	5	73	0.9824840764331212	0.7302631578947368	0.725	0.625	1.0	0.5	0.8405797101449275	0.6599267399267399	0.5555555555555556	0.9824840764331212	0.9736842105263158	0.8364220889168491	0.5082401299480479	0.725	0.8154212454212454	9.420176394780476
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	P00918	39 (0.95%)	4061 (416512.82%)	0.0096	XGBoost	200	184	27	15	2	299	8	2	2	74	0.941631891060839	0.8868421052631579	0.6428571428571429	0.8	0.9310344827586208	0.8	0.7605633802816901	0.6142857142857143	0.8000000000000002	0.9416318910608388	0.9618421052631578	0.7496289542328637	0.7736842105263158	0.6043530712777722	0.870925925925926	13.066400742530822
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	P01375	14 (0.34%)	4086 (437785.71%)	0.0034	GradientBoosting	200	82	12	0	0	111	2	2	0	27	1.0	0.9655172413793104	1.0	0.5	1.0	1.0	1.0	0.4733333333333333	0.6666666666666666	1.0	0.9827586206896552	1.0	0.6822882392210131	1.0	0.8333333333333333	19.252260649204253
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	P01375	14 (0.34%)	4086 (437785.71%)	0.0034	XGBoost	200	53	0	0	12	111	0	0	2	29	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.4466666666666666	0.0	0.5	0.8793103448275862	0.0	0.0	0.0975609756097561	0.6111111111111112	22.005324065685272
