descriptor	CP_feature	time_budget	ML_model	r2_score(train)	r2_score(test)	MAE(train)	MAE(test)	MSE(train)	MSE(test)	RMSE(train)	RMSE(test)
ECFP4 fingerprints	Cells_AreaShape_Zernike_7_5	60	lgbm	0.0246497219715559	0.0056893490833486	0.4714064011136545	0.4775000697820992	0.6487727818128023	0.7144078357416705	0.8054643268406133	0.845226499668385
ECFP4 fingerprints	Cells_AreaShape_Zernike_7_7	60	lgbm	0.0274767618208904	0.0178665988936309	0.4700602000166806	0.4690313487987888	0.9013211147154764	0.8596890033570428	0.9493793313083428	0.9271941562353824
ECFP4 fingerprints	Cells_AreaShape_Zernike_8_0	60	rf	0.1478238088737894	0.0062547474006997	0.4584500579577726	0.4662323910429876	0.4851441549395812	0.6335357863330061	0.6965229033847926	0.7959496129360238
ECFP4 fingerprints	Cells_AreaShape_Zernike_8_2	60	lgbm	0.0219416367035372	-0.0005871818564309	0.4602419942611109	0.4602068233141394	0.5066932274565912	0.449340168917504	0.7118238739018179	0.6703284037824326
ECFP4 fingerprints	Cells_AreaShape_Zernike_8_4	60	lgbm	0.0480448226810342	0.0101759496734412	0.4804320104563472	0.4873406751219379	1.1186501762793597	0.97667252898186	1.0576626003973857	0.9882674379852144
ECFP4 fingerprints	Cells_AreaShape_Zernike_8_6	60	xgboost	0.1215786738450941	-0.0156227104683914	0.4576828838493578	0.4922811950981801	0.5676780721959082	0.7576476167406311	0.7534441400634211	0.870429558747077
ECFP4 fingerprints	Cells_AreaShape_Zernike_8_8	60	lgbm	0.0058001630691401	0.0021003804898965	0.4977681203608537	0.4961044405463688	1.6881803073104424	1.9854236001282315	1.299299929696928	1.4090506024015714
ECFP4 fingerprints	Cells_AreaShape_Zernike_9_1	60	xgboost	0.104979135958124	0.1085165500124695	0.4793772012700493	0.4762064046207322	1.1000497605757402	1.3003367736702829	1.0488325703255692	1.0984774827429111
ECFP4 fingerprints	Cells_AreaShape_Zernike_9_3	60	lgbm	0.0174669261824063	0.0208529673541841	0.4718473443911289	0.4645357040033557	0.8838359979950311	0.8777508490317385	0.9401255224676284	0.9368835834999664
ECFP4 fingerprints	Cells_AreaShape_Zernike_9_5	60	lgbm	0.0209286407931704	0.0132576229745747	0.4748350345194738	0.4787117500310195	0.95014881344434	1.0465003841575984	0.974755771177755	1.022986013666657
ECFP4 fingerprints	Cells_AreaShape_Zernike_9_7	60	lgbm	0.0181253674667331	0.0103478602756387	0.4647481746120562	0.4611319436977252	0.6731895773604808	0.7062774249588354	0.8204813083553341	0.840403132406606
ECFP4 fingerprints	Cells_AreaShape_Zernike_9_9	60	lgbm	0.0521519261603852	0.045299846791253	0.5515487121960377	0.5527026118610708	7.630769416790217	8.663373768682376	2.7623847336658622	2.943360964727632
ECFP4 fingerprints	Cells_Correlation_Correlation_DNA_AGP	60	rf	0.1553497413412982	0.0692022626924274	0.5146900426692281	0.5265058637470962	0.929585922954686	1.1736752621874669	0.9641503632497817	1.0833629411178265
ECFP4 fingerprints	Cells_Correlation_Correlation_DNA_ER	60	xgboost	0.1141097993586816	0.0249675262648632	0.4829781507796161	0.5275409412352693	0.554908232902567	1.012670903081083	0.7449216286983262	1.0063155087153746
ECFP4 fingerprints	Cells_Correlation_Correlation_DNA_Mito	60	xgboost	0.0801530676945897	0.0243738198346696	0.4941649080428666	0.5072521157541776	0.7605304722694045	0.8397595172152978	0.8720839823488358	0.9163839354851752
ECFP4 fingerprints	Cells_Correlation_Correlation_DNA_RNA	60	lgbm	0.1576830030928481	-0.0123389102044912	0.4806644225375892	0.5127262848816224	1.1146304386234702	1.0788212271515134	1.0557605972110675	1.038663192354246
ECFP4 fingerprints	Cells_Correlation_Correlation_ER_AGP	60	extra_tree	0.0838248689225377	0.0178381697504635	0.5317191193913811	0.54876759669753	0.6479089638591767	0.8336593120500545	0.8049279246362228	0.9130494576144572
ECFP4 fingerprints	Cells_Correlation_Correlation_ER_RNA	60	lgbm	0.2895257923859227	0.0273375727634166	0.4341620561329347	0.5119907672752133	0.526018203557033	0.7464625634831971	0.7252711241715287	0.8639806499472064
ECFP4 fingerprints	Cells_Correlation_Correlation_Mito_AGP	60	rf	0.2275656773393164	-0.0209078996038412	0.5063682298304576	0.5309298689107742	0.5036613050822687	0.7515524166097637	0.7096909926737612	0.8746695637884533
ECFP4 fingerprints	Cells_Correlation_Correlation_Mito_ER	60	xgboost	0.1339697748260181	0.061303668344641	0.5602826880467657	0.6093160929394055	1.6553118422821516	1.997619507393142	1.2865892282629106	1.4133716805543906
ECFP4 fingerprints	Cells_Correlation_Correlation_Mito_RNA	60	lgbm	0.1520511675932704	0.0317231925832048	0.4549035434689439	0.4812690992798524	0.4919607876979983	0.599412137064471	0.701399164312304	0.7742171123557468
ECFP4 fingerprints	Cells_Correlation_Correlation_RNA_AGP	60	lgbm	0.1532044298271985	0.0327521762303429	0.4876526265962859	0.5209757167819404	0.5657683250398868	0.6674280554927247	0.7521757274998222	0.816962701408531
ECFP4 fingerprints	Cells_Correlation_Costes_AGP_DNA	60	lgbm	0.2396688772999764	0.0833525065002855	0.4538271844672854	0.4988250203765761	0.4803827668554317	0.5699979404450926	0.6930965061630535	0.7549820795522848
ECFP4 fingerprints	Cells_Correlation_Costes_AGP_ER	60	lgbm	0.4090863208075947	0.084836435311575	0.3523532621736398	0.447627825070336	0.319675935314453	0.5792288112022222	0.5653989169731871	0.7610708319218535
ECFP4 fingerprints	Cells_Correlation_Costes_AGP_Mito	60	lgbm	0.205736539507601	0.0562483529934959	0.4036261898038762	0.4799864532028273	1.0100483857901026	1.6337311809020276	1.0050116346540985	1.278174941430956
ECFP4 fingerprints	Cells_Correlation_Costes_AGP_RNA	60	lgbm	0.3996749857682801	0.1519258396738508	0.4663208067534397	0.5659628615284865	0.492246967364969	0.7674110347125022	0.7016031409315162	0.8760199967537854
ECFP4 fingerprints	Cells_Correlation_Costes_DNA_AGP	60	lgbm	0.1256971690301936	0.0430078019357875	0.5122496837797339	0.558886332982915	2.0585298749368546	2.367374611147854	1.434757775701827	1.532186739566935
ECFP4 fingerprints	Cells_Correlation_Costes_DNA_ER	60	lgbm	0.0387055180671842	0.0204310859547841	0.5293553173897239	0.5277539144387321	0.9113161237966604	0.8663291070271852	0.9546287884809782	0.9307680199852084
ECFP4 fingerprints	Cells_Correlation_Costes_DNA_Mito	60	xgboost	0.4931877374951783	0.1530513997197199	0.4589996550894221	0.5137643368753247	0.5219316814270151	0.7791807341992774	0.7224483936081629	0.8827121468515529
ECFP4 fingerprints	Cells_Correlation_Costes_DNA_RNA	60	lgbm	0.597712211833892	0.0213876049257026	0.4076024539323065	0.5424524091251943	0.3994848757657365	1.7347022092765367	0.6320481593721609	1.3170809425682757
ECFP4 fingerprints	Cells_Correlation_Costes_ER_AGP	60	lgbm	0.124043624714988	0.037044109175704	0.4775635459823282	0.4929266340033887	0.6115094747695329	0.662495307660143	0.7819907127130941	0.8139381473184206
ECFP4 fingerprints	Cells_Correlation_Costes_ER_DNA	60	lgbm	0.1102099539831946	0.0390261395062245	0.5197222994115925	0.5598199597894989	1.3291870859072108	1.7554068644752416	1.1529037626390204	1.324917682150571
ECFP4 fingerprints	Cells_Correlation_Costes_ER_Mito	60	xgboost	0.1491445326320047	-0.0174516767438297	0.4058970537933062	0.4698853417341114	1.602375906224752	3.3210070803495704	1.2658498750739569	1.8223630484482425
ECFP4 fingerprints	Cells_Correlation_Costes_ER_RNA	60	xgboost	0.3711990118140177	0.0781308657278053	0.3406020307539563	0.3923576234954455	0.3528373544001063	0.5581513785222236	0.5940011400663354	0.7470952941373835
ECFP4 fingerprints	Cells_Correlation_Costes_Mito_AGP	60	xgb_limitdepth	0.460580416330817	0.072893015296512	0.4077289641283362	0.4794413147247323	0.5052461357239834	1.0913440050677226	0.7108066795718674	1.0446741142900606
ECFP4 fingerprints	Cells_Correlation_Costes_Mito_DNA	60	lgbm	0.3356869926113895	0.0473670046174479	0.5028882107452043	0.5497127965874234	0.6546029552460507	0.8824079256859876	0.8090753705595362	0.939365703911947
ECFP4 fingerprints	Cells_Correlation_Costes_Mito_ER	60	lgbm	0.0981110642786095	0.0469818303980844	0.428200549334545	0.4556169263090736	1.0465921605200963	1.1943233920256442	1.0230308697786672	1.0928510383513592
ECFP4 fingerprints	Cells_Correlation_Costes_Mito_RNA	60	lgbm	0.1420964259283266	0.0238621990664853	0.3735019303866018	0.4044570908917042	0.6371907591822117	0.7343186721371269	0.7982422935313637	0.8535815088091027
ECFP4 fingerprints	Cells_Correlation_Costes_RNA_AGP	60	lgbm	0.4045737021040607	0.1307978171174109	0.4681287634259234	0.5549202760561075	0.4231499909536027	0.6513849165357893	0.6504998008866741	0.8134764343330732
ECFP4 fingerprints	Cells_Correlation_Costes_RNA_DNA	60	lgbm	0.1364068421642983	0.0484649271056597	0.4522696529676376	0.4719153544025991	0.585614144951581	0.604853441233624	0.7652543008383429	0.7777232420556968
ECFP4 fingerprints	Cells_Correlation_Costes_RNA_ER	60	xgboost	0.2723428717004299	0.0680330332690688	0.4302900286158363	0.520598472994035	0.5696735049720135	0.9195633159093478	0.7547671859401504	0.9589386403255152
ECFP4 fingerprints	Cells_Correlation_Costes_RNA_Mito	60	xgboost	0.1930322932477118	0.0588192569772826	0.3603663299881945	0.4029980447522506	0.7829898478877578	0.9537616168529728	0.8848671357258997	0.9766071968058462
ECFP4 fingerprints	Cells_Correlation_K_AGP_DNA	60	lgbm	0.3397671135350636	0.0846082086910234	0.4623265373234702	0.5746319335018053	0.7751244032011787	1.4811485620571097	0.8804114965180649	1.217024470607354
ECFP4 fingerprints	Cells_Correlation_K_AGP_ER	60	lgbm	0.3112854475211042	0.0335440963817419	0.4187069342489303	0.4922314304917914	0.8355855665811257	0.9185806513617488	0.9141036957485326	0.9584261324493132
ECFP4 fingerprints	Cells_Correlation_K_AGP_Mito	60	lgbm	0.5273104340411912	0.0137149514701008	0.4072480315042697	0.5340080161978935	0.6691715467176028	2.466089850950852	0.8180290622695522	1.570378887705401
ECFP4 fingerprints	Cells_Correlation_K_AGP_RNA	60	lgbm	0.1919270999991648	0.0112106489195186	0.4316334589364627	0.5015462447859382	0.816949452200569	0.7854883896905528	0.9038525610964264	0.8862778287255937
ECFP4 fingerprints	Cells_Correlation_K_DNA_AGP	60	xgb_limitdepth	0.3973735020877853	0.0669899596996966	0.5127014494679406	0.5386294433071454	0.6817681679230937	0.7814795858189678	0.8256925383719377	0.8840133402946857
ECFP4 fingerprints	Cells_Correlation_K_DNA_ER	60	lgbm	0.0338581326021558	0.0075550895509507	0.6265410349352497	0.5839984231549751	7.158858631162328	2.59393293458803	2.6756043487710075	1.6105691337499397
ECFP4 fingerprints	Cells_Correlation_K_DNA_Mito	60	lgbm	0.3845946373783513	-0.2470422984000988	0.7319960628147355	0.7610486061649246	2.6643663375087296	1.757208836177967	1.632288680812536	1.325597539292363
ECFP4 fingerprints	Cells_Correlation_K_DNA_RNA	60	xgboost	0.4754221473551975	-1.0	0.5512676296046876	0.6171053159616912	2.0840629555000274	5.964071841901994	1.443628399381235	2.442144926473856
ECFP4 fingerprints	Cells_Correlation_K_ER_AGP	60	xgboost	0.075981403716474	0.0342851713959806	0.4817543637131766	0.4891151522105759	0.710706518443685	0.7303209924996578	0.8430341146381237	0.8545882005385154
ECFP4 fingerprints	Cells_Correlation_K_ER_DNA	60	lgbm	0.6173861012325943	-0.0150635981602902	0.3502306663405885	0.5332090507971554	0.4035452536953438	0.7982264653840364	0.6352521182139764	0.8662444384472866
ECFP4 fingerprints	Cells_Correlation_K_ER_Mito	60	xgboost	0.2857633504139584	0.0921861408387055	0.4013662443120663	0.485927115037251	0.7671250379426484	0.7921883790149473	0.8758567451031295	0.8839762285434271
ECFP4 fingerprints	Cells_Correlation_K_ER_RNA	60	xgb_limitdepth	0.4812320518201456	-0.1232383096483316	0.4803299392058811	0.4926353965913014	0.8857701187171582	1.0588780194848773	0.9411536105849876	1.0290179879306665
ECFP4 fingerprints	Cells_Correlation_K_Mito_AGP	60	lgbm	0.4222401805891689	-0.0423950964263453	0.4326511871135238	0.4925583514034127	0.467679593505173	0.6272131508241474	0.6838710357261616	0.7919678975969591
ECFP4 fingerprints	Cells_Correlation_K_Mito_DNA	60	xgboost	0.9121471921599954	-0.1041060014784034	0.223254299191926	0.5021968792418099	0.1143679535808938	0.789868830673309	0.3381833135754835	0.8887456501571802
ECFP4 fingerprints	Cells_Correlation_K_Mito_ER	60	lgbm	0.1880518277925077	0.0380626760199992	0.4411720838838479	0.4657103854983524	0.6172869365699171	0.7143748383350276	0.7856761015647078	0.852733732163301
ECFP4 fingerprints	Cells_Correlation_K_Mito_RNA	60	xgboost	0.1281915726789035	0.0087123030841078	0.4858222107886815	0.4822958505596642	0.7622390241849748	1.0357931460691645	0.8730630127230078	1.017739232843642
ECFP4 fingerprints	Cells_Correlation_K_RNA_AGP	60	xgboost	0.3774504812893992	0.0707568086448539	0.4059926260265175	0.5233053706486344	0.6879788631720043	1.0831292299859605	0.8294449126807665	1.0227171825307584
ECFP4 fingerprints	Cells_Correlation_K_RNA_DNA	60	lgbm	0.5099469477227011	0.0181351610212608	0.4446184878035703	0.5061035486516761	0.4341556721271584	0.6357336225504091	0.6589049037055033	0.797329055378273
ECFP4 fingerprints	Cells_Correlation_K_RNA_ER	60	lgbm	0.0227834120085066	0.0056718209276692	0.6201972717807279	0.5944965276678027	6.548175468857745	5.250735258607003	2.5589403019331547	2.291448288442705
ECFP4 fingerprints	Cells_Correlation_K_RNA_Mito	60	lgbm	0.0722650599072656	-0.0203013694110931	0.6064992273512121	0.6150878648760144	2.1479917470813	2.1770557644295283	1.4656028613104233	1.4295919154473673
ECFP4 fingerprints	Cells_Correlation_Overlap_DNA_AGP	60	lgbm	0.1416667769128976	0.0169971795993697	0.5081788398146789	0.5364070845173713	0.6103906987293912	0.8265800845722192	0.7812750467853119	0.9091644980817384
ECFP4 fingerprints	Cells_Correlation_Overlap_DNA_ER	60	lgbm	0.1812551437567106	-0.0446564419287893	0.5674120873062501	0.5604393036470559	1.7952682867335628	1.025782677489214	1.3398762206762096	1.0128092996656448
ECFP4 fingerprints	Cells_Correlation_Overlap_DNA_Mito	60	xgboost	0.3618500445630667	0.0147607822699267	0.5497653343182046	0.5806390235120783	0.8169982544007306	0.977619496742732	0.903879557463676	0.988746426917808
ECFP4 fingerprints	Cells_Correlation_Overlap_DNA_RNA	60	xgboost	0.310384602284092	0.0019136313121004	0.5113476316242271	0.5280588344605867	0.595116741280738	0.7429634495558919	0.7714380994485157	0.8619532757382455
ECFP4 fingerprints	Cells_Correlation_Overlap_ER_AGP	60	lgbm	0.0136212411376235	0.0067334918639126	0.5438110061669574	0.5521283940451962	1.4291168129299965	1.403098301344873	1.1954567382092909	1.1845245043243608
ECFP4 fingerprints	Cells_Correlation_Overlap_ER_RNA	60	lgbm	0.4360965666768076	-0.0522000297844078	0.4786441009647779	0.5526598767201966	1.0050053782096786	1.3906474253245016	1.0024995651917654	1.210966696853473
ECFP4 fingerprints	Cells_Correlation_Overlap_Mito_AGP	60	lgbm	0.029263701555748	0.0205380563395184	0.5341707260384113	0.5517588393114109	1.2532535220780152	1.7602161818762183	1.1194880624991117	1.326731390250573
ECFP4 fingerprints	Cells_Correlation_Overlap_Mito_ER	60	lgbm	0.0654214091251085	0.0419826630630119	0.6155756570429053	0.6208932253335484	3.0805577492311462	2.9757492390947102	1.7551517738449705	1.7250360109559193
ECFP4 fingerprints	Cells_Correlation_Overlap_Mito_RNA	60	lgbm	0.5948493461488427	0.0655860684314972	0.5486599266533186	0.6071361093342483	1.2152536979754027	4.158872046730075	1.102385457984367	2.039331274396113
ECFP4 fingerprints	Cells_Correlation_Overlap_RNA_AGP	60	xgboost	0.1084277269532266	0.0043145351948645	0.5083498212187577	0.5045023487069984	0.9094828675637402	0.8114020534604544	0.9536681118522	0.9007785818171158
ECFP4 fingerprints	Cells_Correlation_RWC_AGP_DNA	60	xgboost	0.1869152272264299	0.0314468041743318	0.3637401576087224	0.3689068033218253	0.4179347360267826	0.4675697019751234	0.6464787204748372	0.6837906857914368
ECFP4 fingerprints	Cells_Correlation_RWC_AGP_ER	60	lgbm	0.0530713666036138	0.0177868632813482	0.4404080004841935	0.4621526341883051	0.5825004817638864	0.8079554223506844	0.7632171917376379	0.8988634058357724
ECFP4 fingerprints	Cells_Correlation_RWC_AGP_Mito	60	extra_tree	0.4195534676963521	0.1514701341340981	0.5503428235966884	0.5620172562939805	2.157031928678036	3.5845638890648144	1.4686837401830375	1.893294453872618
ECFP4 fingerprints	Cells_Correlation_RWC_AGP_RNA	60	lgbm	0.0947050587836986	-0.0027098094238084	0.5085977971680301	0.5617751199281688	1.7490855684882416	2.345415332885075	1.322529987746305	1.531474888101361
ECFP4 fingerprints	Cells_Correlation_RWC_DNA_AGP	60	rf	0.1271408904066807	-0.0197077382308168	0.4182916479391201	0.4176364307131286	0.532871423187911	0.5031223013380006	0.7299804265786248	0.7028938239440294
ECFP4 fingerprints	Cells_Correlation_RWC_DNA_ER	60	lgbm	0.2279787322293922	0.0276837483260746	0.3992487060247204	0.4597902043915345	1.3223617283305864	2.2613254051034626	1.1499398803113954	1.5037703964048044
ECFP4 fingerprints	Cells_Correlation_RWC_DNA_Mito	60	lgbm	0.1247922869983574	0.0335717977106975	0.4263421187712586	0.4261747047809829	0.7106099510689955	0.696917949795474	0.8429768389872853	0.8348161173548783
ECFP4 fingerprints	Cells_Correlation_RWC_DNA_RNA	60	lgbm	0.4141471381538171	-0.0846623314699202	0.6699048947936911	0.7399250234781483	5.74138193528336	5.812258720583352	2.396118097106935	2.410862650708943
ECFP4 fingerprints	Cells_Correlation_RWC_ER_AGP	60	xgb_limitdepth	0.0718755224499116	0.0242028964591962	0.4905971838955258	0.5069335000679619	0.7071712598822557	0.7391990106187224	0.8409347536415983	0.859766835030709
ECFP4 fingerprints	Cells_Correlation_RWC_ER_DNA	60	lgbm	0.1043706140317716	0.0035743462703168	0.4568556892035207	0.4608216635773544	0.8103471629795128	0.6568385222268337	0.900192847660718	0.8104557497031122
ECFP4 fingerprints	Cells_Correlation_RWC_ER_Mito	60	lgbm	0.0155943902231793	0.0119243427317027	0.587241993260679	0.6078559412578809	6.749930793472163	8.807769596286297	2.5980628925166847	2.9677886710960903
ECFP4 fingerprints	Cells_Correlation_RWC_ER_RNA	60	lgbm	0.0168319278734716	0.0061363044632501	0.5231882991496393	0.5338348647426773	1.8923832241636596	1.4663647907487236	1.3756392056653732	1.2109355023075026
ECFP4 fingerprints	Cells_Correlation_RWC_Mito_AGP	60	extra_tree	0.3099983275589666	0.1432722252298802	0.5305011633158738	0.5461411851445207	1.38758164288967	2.045796023937162	1.177956553905818	1.4303132607709272
ECFP4 fingerprints	Cells_Correlation_RWC_Mito_DNA	60	xgboost	0.1030668109249529	0.0227975485932392	0.4419190238196013	0.4454928473520205	0.6544614419961999	0.7773609675953984	0.8089879121446747	0.8816807628588696
ECFP4 fingerprints	Cells_Correlation_RWC_Mito_ER	60	lgbm	0.0991947490967918	0.0630143237043746	0.4372440212936277	0.4345704366537921	1.283113336179614	1.229926621145304	1.1327459274610587	1.1090205684049796
ECFP4 fingerprints	Cells_Correlation_RWC_Mito_RNA	60	lgbm	0.2368383778906252	0.1311692757776184	0.6210015224025794	0.7168561185613415	7.213346193202288	8.579464685781327	2.68576733787614	2.929072325119564
ECFP4 fingerprints	Cells_Correlation_RWC_RNA_AGP	60	lgbm	0.1269777561892061	-0.0363550818914946	0.5794191633988202	0.6053587894186815	2.962572287842153	2.7850858087079025	1.7212124470390495	1.668857635841926
ECFP4 fingerprints	Cells_Correlation_RWC_RNA_DNA	60	lgbm	0.1145310713363846	-0.0241032499117825	0.5530742155644636	0.5214983434495211	3.77523437284293	1.821239064198761	1.9429962359312305	1.349532905934035
ECFP4 fingerprints	Cells_Correlation_RWC_RNA_ER	60	lgbm	0.0629369428275905	0.0155994937120601	0.4360853961574715	0.4355607787990482	1.0536374238106083	0.7700280955289667	1.0264684231921646	0.8775124475065676
