descriptor	CP_feature	time_budget	ML_model	r2_score(train)	r2_score(test)	MAE(train)	MAE(test)	MSE(train)	MSE(test)	RMSE(train)	RMSE(test)
Mordred descriptors	Cells_AreaShape_MedianRadius	60	xgboost	0.014904635820213	0.0096539625403638	0.4630207323151794	0.4621132433424941	1.1077665850960463	1.0514732045094255	1.0525049097728931	1.025413674820765
Mordred descriptors	Cells_AreaShape_MinFeretDiameter	60	lgbm	0.011728349811369	0.0065538020297896	0.5640850642651618	0.5890182199512235	28.80821420071715	35.83643993546817	5.367328404403549	5.986354477932975
Mordred descriptors	Cells_AreaShape_MinorAxisLength	60	lgbm	0.0412675852588894	0.0071597314107105	0.5073711813946529	0.5378107465240514	6.9596833491883725	12.29521126124142	2.6381211778817844	3.5064528032245668
Mordred descriptors	Cells_AreaShape_Orientation	60	lgbm	0.0370791467566711	-0.0023947087975464	0.4028536145359245	0.4089011240933987	0.2992398396756442	0.294791488067424	0.5470281891051358	0.5429470398366898
Mordred descriptors	Cells_AreaShape_Perimeter	60	lgbm	0.1516006174128659	0.0495928943354904	0.4316537068999687	0.5066206298123712	4.670621806211892	8.713497647836752	2.1611621425084917	2.9518634195769886
Mordred descriptors	Cells_AreaShape_Solidity	60	xgboost	0.5934688059140216	-1.0	0.4937311142717615	0.6181171456835398	0.8211998542314892	7.21410478910267	0.9062007803083648	2.685908559333819
Mordred descriptors	Cells_AreaShape_Zernike_0_0	60	lgbm	0.0252510741077418	0.0065431844619787	0.5043010437363741	0.5140158997109814	1.5404820380307729	1.5480346953490596	1.2411615680606505	1.2442004241074105
Mordred descriptors	Cells_AreaShape_Zernike_1_1	60	xgboost	0.3766250966147819	0.0573349543819939	0.4463752765509299	0.4843689957569829	0.4592718333400935	0.7822103500698858	0.6776959741212084	0.8844265656739885
Mordred descriptors	Cells_AreaShape_Zernike_2_0	60	extra_tree	0.1412764735789566	-0.02231089305333	0.5726525027414849	0.5987513086849215	2.594480855393816	3.285672082267985	1.610739226378316	1.812642292971226
Mordred descriptors	Cells_AreaShape_Zernike_2_2	60	xgboost	0.1113273343654049	-0.0044271204162182	0.4778825228325916	0.4932916069099164	0.6557414900147915	1.006126928932221	0.8097786673003874	1.003058786379054
Mordred descriptors	Cells_AreaShape_Zernike_3_1	60	lgbm	0.030541298051293	0.0040458475179889	0.4562162792090727	0.4639584523887134	0.5096102105822686	0.4991009584507783	0.7138698835097812	0.7064707767847006
Mordred descriptors	Cells_AreaShape_Zernike_3_3	60	xgboost	0.1520827436976493	-0.0102523189510412	0.4667526340504939	0.4814817663166759	0.5957589336229161	0.8107920712785335	0.7718542178565303	0.900439932076834
Mordred descriptors	Cells_AreaShape_Zernike_4_0	60	lgbm	0.1377280707590179	0.0136752176336788	0.5056308793694057	0.5178725750138405	0.9645998325234184	0.9608547904140264	0.9821404342167256	0.9802320084622956
Mordred descriptors	Cells_AreaShape_Zernike_4_2	60	rf	0.0580071489270249	-0.0407582983418277	0.4937962194515955	0.4961059716144484	0.808276343935749	0.9630962113640112	0.89904190332584	0.981374653923776
Mordred descriptors	Cells_AreaShape_Zernike_4_4	60	extra_tree	0.088366040970456	0.0078172800434398	0.4789563006960652	0.4911261203481048	0.8407459350689335	0.9871905884807528	0.9169219896310336	0.9935746516899236
Mordred descriptors	Cells_AreaShape_Zernike_5_1	60	xgboost	0.1004127978172814	0.0337332038732505	0.4737691458495158	0.4860088738382359	0.764357914982426	1.1781182325675572	0.8742756516010417	1.0854115498591108
Mordred descriptors	Cells_AreaShape_Zernike_5_3	60	xgb_limitdepth	0.2914143466557612	0.0699336189235652	0.4477472628186535	0.4707060732816234	0.4258719600711146	0.5827713288145879	0.6525886606976209	0.7633946088456401
Mordred descriptors	Cells_AreaShape_Zernike_5_5	60	xgboost	0.4087640272332309	0.1530116741607445	0.476468806746015	0.4848469955607757	0.8027702672101849	1.027085199680657	0.8959744791065116	1.013452120073098
Mordred descriptors	Cells_AreaShape_Zernike_6_0	60	xgboost	0.1969876787081405	-0.0082340505888389	0.4457868646304212	0.462330399446999	0.4099548673873718	0.4529597342851219	0.6402771801238678	0.6730228334054662
Mordred descriptors	Cells_AreaShape_Zernike_6_2	60	lgbm	0.0252343562240821	0.008277763773887	0.4838447646702153	0.4917564372104451	0.753006513675173	0.9619122169846316	0.8677594791618084	0.9807712358061036
Mordred descriptors	Cells_AreaShape_Zernike_6_4	60	rf	0.0317441879780826	0.0010839159316555	0.4719776388197267	0.469081812432433	0.5479256217183266	0.4792439488598194	0.7402199819772002	0.6922744750890498
Mordred descriptors	Cells_AreaShape_Zernike_6_6	60	lgbm	0.1244456053066728	0.0381693520521594	0.4832170871718686	0.5136979846965343	1.0335154830030835	1.4844532054900057	1.0166196353617627	1.2183813875342997
Mordred descriptors	Cells_AreaShape_Zernike_7_1	60	xgboost	0.1759224476965104	-0.3296939253804376	0.5080317448362669	0.5320002540153277	0.7360202913506079	0.9656862599716336	0.8579162496133337	0.9826933702695024
Mordred descriptors	Cells_AreaShape_Zernike_7_3	60	xgboost	0.3924067102239238	0.1770068349862574	0.4713562733997875	0.4996815942208316	0.5799737555960404	0.9219797990799952	0.7615600800961407	0.9601977916450316
Mordred descriptors	Cells_AreaShape_Zernike_7_5	60	lgbm	0.0158777602593445	0.001651432166127	0.4766109271846157	0.4786081800162462	0.6546076189274136	0.7173090613124492	0.8090782526600339	0.8469410022619339
Mordred descriptors	Cells_AreaShape_Zernike_7_7	60	extra_tree	0.2242277320712771	0.0939143222605833	0.4679314346180085	0.470253044177301	0.7189750309761692	0.7931222911005815	0.8479239535336699	0.8905741356566456
Mordred descriptors	Cells_AreaShape_Zernike_8_0	60	lgbm	0.0243602967482641	0.0092090894207591	0.4585207396063924	0.4637101900771571	0.5554319685158462	0.6318696293525422	0.7452730831821623	0.7947655782426333
Mordred descriptors	Cells_AreaShape_Zernike_8_2	60	xgboost	0.0690765931887781	0.0128147524781968	0.4579370310296684	0.4594749730063637	0.4822744768750439	0.4433216754299399	0.6944598454014774	0.6658240574130225
Mordred descriptors	Cells_AreaShape_Zernike_8_4	60	extra_tree	0.0335148270734175	-0.0046365184610304	0.4860673379267504	0.4833684966394936	1.1357244908427568	0.9912881879048624	1.0657037537903096	0.9956345654429954
Mordred descriptors	Cells_AreaShape_Zernike_8_6	60	xgb_limitdepth	0.2671943306630964	-0.0088214827628241	0.4591381080898031	0.4848325162329788	0.4735742374155954	0.7525739472480918	0.6881673033613231	0.867510200083026
Mordred descriptors	Cells_AreaShape_Zernike_8_8	60	lgbm	0.0585580830809097	0.0124786979962122	0.4885881776773825	0.4974087723594264	1.5985958210632143	1.9647748734388888	1.264355891773837	1.4017042746024886
Mordred descriptors	Cells_AreaShape_Zernike_9_1	60	extra_tree	0.1095210794704271	0.1639778187246837	0.4784889292874089	0.4729747730520486	1.0944673612440707	1.131584090842689	1.0461679412236216	1.0637594139854598
Mordred descriptors	Cells_AreaShape_Zernike_9_3	60	extra_tree	0.1839140395116668	0.2398965658898425	0.4702032722323186	0.4622387140920386	0.7341087730873125	0.6813904473971567	0.8568014782242807	0.8254637771563067
Mordred descriptors	Cells_AreaShape_Zernike_9_5	60	extra_tree	0.3084234663144699	-0.2797977459352798	0.4726268227336928	0.4902931196996626	0.6711468134657619	1.3573034501697383	0.8192355054962901	1.1650336691142185
Mordred descriptors	Cells_AreaShape_Zernike_9_7	60	xgboost	0.1250519145621607	0.0650796082113905	0.4664955674577972	0.4692411429877542	0.5998789584049109	0.6672174396933811	0.774518533286913	0.8168337895149668
Mordred descriptors	Cells_AreaShape_Zernike_9_9	60	extra_tree	0.2758542433362394	0.281337380259765	0.5558421021394946	0.5598139648555805	5.82982594548507	8.913317242882899	2.4145032502535733	2.5537157669434043
Mordred descriptors	Cells_Correlation_Correlation_DNA_AGP	60	lgbm	0.3872781190876188	0.0593321165522895	0.4368031897494753	0.5189433679720507	0.674335477132218	1.1861208729732895	0.8211793209355785	1.0890917651755934
Mordred descriptors	Cells_Correlation_Correlation_DNA_ER	60	lgbm	0.2248640021368028	0.0437844103510217	0.4480062972156696	0.520686226593218	0.485533474150694	0.9931276452778782	0.6968023207127643	0.9965578986079424
Mordred descriptors	Cells_Correlation_Correlation_DNA_Mito	60	lgbm	0.2892502665497105	0.0755454687371269	0.4683807512206018	0.503114087058267	0.5876486744283972	0.7957140825487578	0.7665824642061656	0.8920280727358068
Mordred descriptors	Cells_Correlation_Correlation_DNA_RNA	60	lgbm	0.070867576350092	-0.0020942293908785	0.4897343933469276	0.501265921142751	1.2295125050484323	1.067903757699623	1.108833849162458	1.0333942895621318
Mordred descriptors	Cells_Correlation_Correlation_ER_AGP	60	lgbm	0.2884006821222371	0.0575064183442214	0.4841140817316139	0.5408140542541493	0.5032352015349526	0.7999888884860471	0.7093907255772045	0.8944209794532142
Mordred descriptors	Cells_Correlation_Correlation_ER_RNA	60	lgbm	0.1218668761904991	0.0266749927135335	0.4734326595285535	0.5088557502268664	0.6501488770738127	0.7469710556267188	0.8063180991853108	0.8642748727266799
Mordred descriptors	Cells_Correlation_Correlation_Mito_AGP	60	lgbm	0.4215174613620241	0.0739080354117994	0.4393835506875555	0.5206322670594734	0.3771961729692528	0.6939937840822088	0.6141629856717619	0.8330628932332833
Mordred descriptors	Cells_Correlation_Correlation_Mito_ER	60	rf	0.107534158077214	0.0504856404398033	0.6070364276677482	0.6209463227411893	1.7058403206081092	2.0206411202891017	1.3060782214737787	1.4214925677924248
Mordred descriptors	Cells_Correlation_Correlation_Mito_RNA	60	lgbm	0.3726054424015268	0.049586468139631	0.3889451914210114	0.4745656937884397	0.3640001718942546	0.5966246334973798	0.6033242676158938	0.7670422865339861
Mordred descriptors	Cells_Correlation_Correlation_RNA_AGP	60	xgboost	0.291667714827866	-0.2633495905998031	0.487534425727397	0.541905494520718	0.4732570465286375	0.8717465575423793	0.6879368041678229	0.933673689006164
Mordred descriptors	Cells_Correlation_Costes_AGP_DNA	60	xgboost	0.1574215774689906	0.0414899378683137	0.4872757456738767	0.5107147864427241	0.5323472127127734	0.5960292971783805	0.7296212803316344	0.7720293369933429
Mordred descriptors	Cells_Correlation_Costes_AGP_ER	60	xgboost	0.3981733900116919	0.1168821867005703	0.3676638728209674	0.4309951387617066	0.325579676388733	0.5589462921014435	0.5705958958744209	0.7476271076555768
Mordred descriptors	Cells_Correlation_Costes_AGP_Mito	60	lgbm	0.2836516826650909	0.0598875024728688	0.399031266752278	0.4835785088575633	0.9109653126168272	1.638882416566295	0.9544450285987284	1.2757082106847837
Mordred descriptors	Cells_Correlation_Costes_AGP_RNA	60	lgbm	0.3902439985458966	0.1764827481742797	0.4919259728223092	0.557935426513358	0.4999800698501574	0.7445818869006209	0.7070926883020057	0.8632437747423712
Mordred descriptors	Cells_Correlation_Costes_DNA_AGP	60	lgbm	0.2081991020798582	0.0502687499884424	0.5083613520734873	0.5649270260046252	1.8642805966468703	2.329784383526375	1.3653866106882953	1.526363123089121
Mordred descriptors	Cells_Correlation_Costes_DNA_ER	60	xgboost	0.0598743030690421	0.0205690940613019	0.5295008089179176	0.5304330429380575	0.8912479184173993	0.856268918644392	0.9440592769616742	0.9307024513177736
Mordred descriptors	Cells_Correlation_Costes_DNA_Mito	60	lgbm	0.7177811962159026	0.1864437303246825	0.3594665296806508	0.5024436114018691	0.2906380640068933	0.748460262297217	0.5391085827612961	0.865135979079137
Mordred descriptors	Cells_Correlation_Costes_DNA_RNA	60	lgbm	0.5792839734535957	-0.009398208886084	0.4202611196817746	0.5475449933570732	0.4177847166669329	1.7892735794149948	0.6463626819881644	1.3376373123589946
Mordred descriptors	Cells_Correlation_Costes_ER_AGP	60	xgboost	0.4606656737595225	0.0857113922665613	0.4225612547733836	0.4941966944980234	0.3765119586659596	0.6290131440517335	0.6136057029281586	0.7931034888661967
Mordred descriptors	Cells_Correlation_Costes_ER_DNA	60	xgb_limitdepth	0.4177865472903137	-0.1227138207745348	0.5505078382421339	0.5842034832739238	0.8697227014928277	2.0508565621297774	0.9325892458595196	1.432081199558802
Mordred descriptors	Cells_Correlation_Costes_ER_Mito	60	xgboost	0.0702535274103018	0.0018371644893792	0.4101736005815914	0.4668215379953797	1.7509476094496832	3.25804745310493	1.3232337697662055	1.8050062196859409
Mordred descriptors	Cells_Correlation_Costes_ER_RNA	60	lgbm	0.324388844225624	0.0802565740965024	0.3449324112141916	0.3916456759062524	0.3791038139019628	0.5568643552211764	0.6157140682995337	0.7462334455257124
Mordred descriptors	Cells_Correlation_Costes_Mito_AGP	60	lgbm	0.2782098923699895	0.0657401770601587	0.4127437800687446	0.4694898754633541	0.6760630754324152	1.099763968736705	0.8222305488319047	1.048696318643631
Mordred descriptors	Cells_Correlation_Costes_Mito_DNA	60	xgboost	0.2962894725683214	0.0022044962875301	0.509364162361261	0.5444133867343233	0.6934246142572695	0.9242411977722388	0.8327212104043402	0.961374639655238
Mordred descriptors	Cells_Correlation_Costes_Mito_ER	60	lgbm	0.0878294459613808	0.0419105665617545	0.4323875877714018	0.4567951354687954	1.0585234091495792	1.1885215305779293	1.0288456682853746	1.095754856390348
Mordred descriptors	Cells_Correlation_Costes_Mito_RNA	60	lgbm	0.1387271914662284	0.0409267186849862	0.35521202677191	0.3946221773358241	0.6396931908419589	0.7158642225526771	0.7998082212893031	0.8460875974464329
Mordred descriptors	Cells_Correlation_Costes_RNA_AGP	60	xgboost	0.2879871567918015	0.1331494487831648	0.5029111116289449	0.5531841284880236	0.5060042346585325	0.6495801764940468	0.7113397462946468	0.8123752563566095
Mordred descriptors	Cells_Correlation_Costes_RNA_DNA	60	xgboost	0.3952720514003961	0.0867193530599467	0.4062263588584732	0.4675262609810768	0.410074162045243	0.5663568301517498	0.6403703319527249	0.7619295285171611
Mordred descriptors	Cells_Correlation_Costes_RNA_ER	60	xgboost	0.4894741854571054	0.1100261086009626	0.4335022187102923	0.5165238209402773	0.3996841628267668	0.8781291310338062	0.6322057915163122	0.9370854448948646
Mordred descriptors	Cells_Correlation_Costes_RNA_Mito	60	lgbm	0.1801935708206919	0.044307030318365	0.3663056185706081	0.4000425599347798	0.7954470865555392	0.9684678301546744	0.8918784034584194	0.984107631387276
Mordred descriptors	Cells_Correlation_K_AGP_DNA	60	xgboost	0.384820815229103	0.0756836970035077	0.5354818621343239	0.589709496387449	0.72223060715812	1.4799599179063092	0.8498415188481439	1.2229427039794405
Mordred descriptors	Cells_Correlation_K_AGP_ER	60	lgbm	0.1697039837134748	0.0075007268341218	0.4928408608894321	0.5062087019097414	1.0073598193935174	0.9519101160039464	1.0036731636312275	0.9712537837773936
Mordred descriptors	Cells_Correlation_K_AGP_Mito	60	lgbm	0.3476988845206252	0.019166338481764	0.4665629210146371	0.5473329709419993	0.923441890420294	2.4525326597595374	0.9609588390874472	1.5660329812622251
Mordred descriptors	Cells_Correlation_K_AGP_RNA	60	lgbm	0.1936932751227671	0.0215529170241225	0.4508532496763802	0.496421004223054	0.8151638759243249	0.7772725533141231	0.9028642621813784	0.8816306218105875
Mordred descriptors	Cells_Correlation_K_DNA_AGP	60	lgbm	0.2130407429379679	0.0249142719549101	0.5282486213867122	0.5574250247581735	0.8903089604855985	0.816721747866078	0.9435618477267924	0.9037265891109312
Mordred descriptors	Cells_Correlation_K_DNA_ER	60	lgbm	0.0866737122378942	0.002292518621201	0.5994680944110776	0.5902486535077032	6.767508995157525	2.6076876084359792	2.6014436367443223	1.6148336163320292
Mordred descriptors	Cells_Correlation_K_DNA_Mito	60	xgboost	0.5799172940824896	-0.5125617879734732	0.625225540720386	0.6713931737520811	1.818726791473073	2.1233896530381333	1.348601791290918	1.4599152973539962
Mordred descriptors	Cells_Correlation_K_DNA_RNA	60	lgbm	0.7499632570790218	-0.162371042083903	0.5013771249619694	0.6005741867623869	0.9933555349473204	2.5897068799891425	0.9966722304485665	1.6092566234100585
Mordred descriptors	Cells_Correlation_K_ER_AGP	60	lgbm	0.2961903366922553	0.0949756661032638	0.416790983621649	0.4737957250806745	0.541333386003616	0.6844238590839994	0.7357536177305661	0.8272991351887172
Mordred descriptors	Cells_Correlation_K_ER_DNA	60	lgbm	0.5565631760597978	0.1211114129921208	0.4143016471320919	0.4922916489373748	0.4676955703681579	0.6497129003885974	0.6838827168222326	0.8060477035440257
Mordred descriptors	Cells_Correlation_K_ER_Mito	60	rf	0.0631979053221721	-0.0433335579210769	0.5179659714348854	0.5242667566749519	1.0061711938766993	0.900166262732669	1.0030808511165483	0.9476626630081773
Mordred descriptors	Cells_Correlation_K_ER_RNA	60	lgbm	0.1151045920067506	0.0130342494946875	0.4932127839680836	0.4815711572583406	1.510914298658066	0.930048737097103	1.2291925392948275	0.964579558414962
Mordred descriptors	Cells_Correlation_K_Mito_AGP	60	lgbm	0.1074145946507695	0.0209609712445327	0.4576806036884066	0.4791959695687286	0.7225216526273244	0.5890915604944224	0.8500127367441763	0.7675230032347059
Mordred descriptors	Cells_Correlation_K_Mito_DNA	60	xgboost	0.0485405942505501	-0.0125412869502952	0.5059563249118876	0.4952188305746156	1.2386225076497477	0.7243641473381855	1.1129341883731254	0.8510958508524087
Mordred descriptors	Cells_Correlation_K_Mito_ER	60	lgbm	0.1662614963802401	0.0208395853638657	0.4560714522064969	0.4702054201740823	0.6338531256257434	0.7292540603965536	0.7961489343243155	0.8603337868430085
Mordred descriptors	Cells_Correlation_K_Mito_RNA	60	lgbm	0.1331682917035033	0.0149201983225647	0.4760590998402927	0.4785888843308598	0.7578877821757524	1.0178437304939696	0.8705675058120148	1.0145474544984063
Mordred descriptors	Cells_Correlation_K_RNA_AGP	60	xgboost	0.8059192245223887	-0.1127136774714339	0.3055698444879474	0.5665952609271402	0.2144784748258683	1.1794262871118426	0.4631182082642274	1.1191352416292486
Mordred descriptors	Cells_Correlation_K_RNA_DNA	60	xgboost	0.5319534158433727	0.0042341167677889	0.4643292553324845	0.5064962097147605	0.4146593483849102	0.6435199446646973	0.6439404851264675	0.8029534300877741
Mordred descriptors	Cells_Correlation_K_RNA_ER	60	lgbm	0.1731641127575932	0.0348328585324956	0.5604368219638611	0.5766074749268556	5.540497920466212	5.055425527021889	2.3538262298789627	2.257597166216177
Mordred descriptors	Cells_Correlation_K_RNA_Mito	60	lgbm	0.2146763173337204	0.0266468532693442	0.5660346708756246	0.6035592798502586	1.8182658820482132	1.949692561224824	1.3484308962821243	1.3963139192978145
Mordred descriptors	Cells_Correlation_Overlap_DNA_AGP	60	rf	0.0853170009379642	0.010563715269132	0.521945975064461	0.5387201885899756	0.6504629902420942	0.8284742387439885	0.8065128580761092	0.9121347532601018
Mordred descriptors	Cells_Correlation_Overlap_DNA_ER	60	xgboost	0.0774999809138189	-0.0338776528649746	0.5750713774655472	0.5621523344657605	2.022773048462863	1.0741027723668504	1.422242260820168	1.0075706567574378
Mordred descriptors	Cells_Correlation_Overlap_DNA_Mito	60	lgbm	0.2814077955278575	0.0188682565080686	0.5082768082742323	0.5817303506834375	0.9199852976213734	0.9999857036902144	0.9591586404872624	0.986683226376999
Mordred descriptors	Cells_Correlation_Overlap_DNA_RNA	60	lgbm	0.0766337332367921	0.0160247152513223	0.5159480671142861	0.5217591534428075	0.7968365055431313	0.7246200199611245	0.8926569920989424	0.8558383778151811
Mordred descriptors	Cells_Correlation_Overlap_ER_AGP	60	lgbm	0.0185413631362286	0.0081309764218746	0.5450986754138339	0.5536965774991245	1.421988284454806	1.401124200543758	1.1924715025755568	1.1836909227259276
Mordred descriptors	Cells_Correlation_Overlap_ER_RNA	60	lgbm	0.0492976554543705	0.0083477770721207	0.5307203269830499	0.5273056928811606	1.694369838669347	1.3780175301841568	1.3016796221303255	1.1756085599744177
Mordred descriptors	Cells_Correlation_Overlap_Mito_AGP	60	extra_tree	0.0348154691678506	0.0115304689710412	0.5413431753083017	0.5586523651047595	1.24608600158375	1.7764039481781968	1.116282223088655	1.332818047663745
Mordred descriptors	Cells_Correlation_Overlap_Mito_ER	60	xgboost	0.4267617245073015	-0.0382819823935853	0.6162340569473422	0.7133417725755031	1.8895078797726543	3.1229507670856	1.3745937144380715	1.795846200699043
Mordred descriptors	Cells_Correlation_Overlap_Mito_RNA	60	lgbm	0.1324267041530175	0.036712399384538	0.5136785346675088	0.6117698497875881	2.602295333898402	4.30771100701804	1.613163145468679	2.0705995346252526
Mordred descriptors	Cells_Correlation_Overlap_RNA_AGP	60	extra_tree	0.036848971603568	-0.0005786929808055	0.5069217742283935	0.5051758793930825	0.9824995524025202	0.8153180759759406	0.9912111542968634	0.902989276461384
Mordred descriptors	Cells_Correlation_RWC_AGP_DNA	60	lgbm	0.1693138329121968	0.0313377772916512	0.3404976162529917	0.3572926049167954	0.4269820510580665	0.4676223347755333	0.6534386360310098	0.6838291707550456
Mordred descriptors	Cells_Correlation_RWC_AGP_ER	60	lgbm	0.0655922287472142	0.0130805820828229	0.4376371559375257	0.4604400063198789	0.5747983086818592	0.8118267464770942	0.7581545414240155	0.9010142876098548
Mordred descriptors	Cells_Correlation_RWC_AGP_Mito	60	lgbm	0.0732521822760257	0.0512596395064958	0.5499901834801482	0.5589883343869135	3.4439427602912427	4.007897156163035	1.855786291654091	2.001973315547197
Mordred descriptors	Cells_Correlation_RWC_AGP_RNA	60	xgboost	0.101934782157995	0.0038873989776674	0.517543411616272	0.5524197714924665	1.7351172977706848	2.346165458888298	1.3172385121042751	1.526428496601981
Mordred descriptors	Cells_Correlation_RWC_DNA_AGP	60	lgbm	0.2459447940644518	0.0253735351199645	0.3793660532403178	0.4186842630031576	0.4603428735896924	0.4722173499643753	0.6784857209917482	0.6871807258388257
Mordred descriptors	Cells_Correlation_RWC_DNA_ER	60	lgbm	0.2723351831320142	0.0129700791678117	0.3243160072615837	0.4565271244565627	1.2463854883915195	2.281288502997781	1.1164163597831769	1.5151056495185713
Mordred descriptors	Cells_Correlation_RWC_DNA_Mito	60	lgbm	0.1246067524180787	0.0456983359349525	0.4181527021355377	0.422517891695307	0.7107605927018957	0.6881731696479734	0.843066185244015	0.8295620348400554
Mordred descriptors	Cells_Correlation_RWC_DNA_RNA	60	lgbm	0.0516131899289414	-0.0031028044816856	0.6230439399985541	0.6082203071029076	9.29422941085265	5.365963989290299	3.0486438642210487	2.318450949537739
Mordred descriptors	Cells_Correlation_RWC_ER_AGP	60	extra_tree	0.1548534436657004	0.0063173322484417	0.499323203122972	0.510379748235714	0.6439474116722907	0.7859541376449594	0.8024633397684225	0.8676104684468552
Mordred descriptors	Cells_Correlation_RWC_ER_DNA	60	lgbm	0.1768845532462993	0.0215112712735661	0.4415427693119036	0.455669024449749	0.7447380328643405	0.6450145961081832	0.8629820582516999	0.8031280072990751
Mordred descriptors	Cells_Correlation_RWC_ER_Mito	60	extra_tree	0.2131938240505554	0.407039275017205	0.5925429247849806	0.608201222450184	5.395019271313671	5.28568982231004	2.3227180783112	2.299062813911364
Mordred descriptors	Cells_Correlation_RWC_ER_RNA	60	lgbm	0.0536160483704146	0.0173339946188872	0.5121891698676244	0.5299336025923457	1.821581847962062	1.4498435125737803	1.349659900849863	1.2040944782589862
Mordred descriptors	Cells_Correlation_RWC_Mito_AGP	60	lgbm	0.1453945156072902	0.0684308327244784	0.4905237729121519	0.5350116303710427	1.7185971127591697	2.224511162774064	1.310952750010148	1.4914795214061989
Mordred descriptors	Cells_Correlation_RWC_Mito_DNA	60	lgbm	0.1250666684790018	0.0350345572630083	0.4380054804918672	0.4448317068232799	0.638408899093443	0.7676264720604037	0.7990049430970018	0.8761429518408532
Mordred descriptors	Cells_Correlation_RWC_Mito_ER	60	rf	0.0690609195295115	-0.0040423045034012	0.4490737084381805	0.4411292647197452	1.3260361749942997	1.3179479583369786	1.151536441018824	1.1480191454575044
Mordred descriptors	Cells_Correlation_RWC_Mito_RNA	60	xgboost	0.1936306171135361	0.2278154450259901	0.6547972306286961	0.6812221767656478	7.621742694924623	9.336712044256055	2.760750386203835	2.761360229761501
Mordred descriptors	Cells_Correlation_RWC_RNA_AGP	60	lgbm	0.3806145965281384	-0.0550438899510246	0.5477668236575192	0.6185365033965231	2.1018640072787806	2.8353098439037008	1.4497806755777858	1.6838378318305185
Mordred descriptors	Cells_Correlation_RWC_RNA_DNA	60	lgbm	0.0815404527838925	0.0084531727046581	0.4989230365369986	0.4998763546288891	3.915891275766322	1.7633415537038637	1.9788611057288288	1.3279087143715351
Mordred descriptors	Cells_Correlation_RWC_RNA_ER	60	xgboost	0.4971314502009315	-0.4846452345364187	0.4311485521133343	0.4725234230741427	0.5654273949551104	1.1613347770382394	0.7519490640695754	1.077652437958658
Mordred descriptors	Cells_Correlation_RWC_RNA_Mito	60	xgboost	0.2755031297240393	0.3181534679876143	0.6487312847471843	0.6533160441098057	13.020034705442065	12.591385349703408	3.608328519611548	3.2948175422753736
Mordred descriptors	Cells_Granularity_10_AGP	60	lgbm	0.0454977150817216	-0.0107583898603529	0.4088649870004106	0.423455671973046	0.3788074113584052	0.4219025908498032	0.6154733230274122	0.649540291937154
Mordred descriptors	Cells_Granularity_10_ER	60	lgbm	0.023327285941548	-0.0034343737002793	0.4080540824466585	0.431469092780669	0.5068180785357179	0.7892141876155634	0.7119115665135087	0.8883772777460955
Mordred descriptors	Cells_Granularity_10_Mito	60	lgbm	0.0270545849070799	0.0002596725119748	0.4264509583901247	0.4384573712717534	0.6705354548581756	0.8536873149003822	0.8188622929761606	0.9239520089811928
