descriptor	CP_feature	time_budget	ML_model	r2_score(train)	r2_score(test)	MAE(train)	MAE(test)	MSE(train)	MSE(test)	RMSE(train)	RMSE(test)
Physicochemical properties	Cells_Correlation_Costes_RNA_ER	60	lgbm	0.2790805112762553	0.1544954006303367	0.4414626070923809	0.5034260335309423	0.6346534367723878	0.5504265948805305	0.7966513897385655	0.7439003670489363
Physicochemical properties	Cells_Correlation_Costes_RNA_Mito	60	xgboost	0.413848151850451	-0.4175453263532049	0.3565512408898795	0.464459763479613	0.5646710530093799	1.0502012125728135	0.7514459747775484	1.1578200269870174
Physicochemical properties	Cells_Correlation_K_AGP_DNA	60	xgb_limitdepth	0.1726101627951929	0.0606926430861528	0.5157128067494339	0.5454438408522534	1.0954700034486262	0.9039409616016216	1.0466470290640617	0.9627527294211496
Physicochemical properties	Cells_Correlation_K_AGP_ER	60	xgb_limitdepth	0.1885311754256926	-0.0022593355258624	0.4842737250948645	0.4973218116412631	0.9206727789636928	0.9185984897436322	0.9595169508475048	0.95322684829501
Physicochemical properties	Cells_Correlation_K_AGP_Mito	60	xgb_limitdepth	0.091913226234754	0.018189407822697	0.4981978051012763	0.5301917626712215	1.3659808807151328	1.6165129367392992	1.1687518473633027	1.274712439484069
Physicochemical properties	Cells_Correlation_K_AGP_RNA	60	lgbm	0.0558980663992809	0.00465510889279	0.4836951083060811	0.4902308765709568	0.7970294238626536	1.1628383791131385	0.89276504404163	1.072858824534906
Physicochemical properties	Cells_Correlation_K_DNA_AGP	60	xgb_limitdepth	0.2642843352461581	0.0764570212705367	0.4664822991210056	0.5241308782874288	0.792266726347423	0.7674630220805437	0.8900936615589524	0.8760496687292015
Physicochemical properties	Cells_Correlation_K_DNA_ER	60	lgbm	0.0610799847584189	0.0028465042753744	0.6032682706485832	0.5799016644777675	6.373151530761536	1.9151928100362037	2.524510156597025	1.3906197217040794
Physicochemical properties	Cells_Correlation_K_DNA_Mito	60	lgbm	0.1605830724975605	0.103448836424916	0.5482489017751092	0.6084937648195343	3.106985319834252	1.9647144802117005	1.7626642674753046	1.399168360897523
Physicochemical properties	Cells_Correlation_K_DNA_RNA	60	xgb_limitdepth	0.1556462627289225	0.0041139403771275	0.5305320245151399	0.5355242252395567	2.133354514224524	1.6727813585813622	1.4606007374448788	1.2571746324799355
Physicochemical properties	Cells_Correlation_K_ER_AGP	60	xgb_limitdepth	0.2824671518444245	0.1025333381429529	0.4414476591097517	0.4754187099721864	0.5686412299709495	0.542095666105333	0.7540830391746982	0.7320451272260659
Physicochemical properties	Cells_Correlation_K_ER_DNA	60	xgb_limitdepth	0.6141753478088663	0.149103490765819	0.3589066806659051	0.488448209050874	0.3471809663852448	0.6713789576384543	0.5892206432103723	0.8319906129542114
Physicochemical properties	Cells_Correlation_K_ER_Mito	60	extra_tree	0.6041848473665967	0.0819881748532098	0.4014494893181056	0.4819250460546487	0.3829552249852866	0.7642739853354092	0.6188337619953251	0.8766695709240165
Physicochemical properties	Cells_Correlation_K_ER_RNA	60	xgboost	0.665026886164735	-0.981712624489798	0.4451026432690534	0.5108305667465665	0.4502098274730184	1.649004432952612	0.6709767711873627	1.2841356754457889
Physicochemical properties	Cells_Correlation_K_Mito_AGP	60	xgb_limitdepth	0.4036389627394982	-0.0039205333514125	0.4370581135850296	0.4737487220095286	0.4830448863857782	0.4731696557514125	0.6950143066051073	0.7058910646725592
Physicochemical properties	Cells_Correlation_K_Mito_DNA	60	lgbm	0.186721891543427	0.0786629840713414	0.4188567055630882	0.4604164107644689	0.9618798570144936	0.6526499239505106	0.9807547384614024	0.8078675163357607
Physicochemical properties	Cells_Correlation_K_Mito_ER	60	xgb_limitdepth	0.1529604060121346	0.0277110163683882	0.4453569043966842	0.4514635326000182	0.6702537324473663	0.5426455720803326	0.8186902542765281	0.7345783257225199
Physicochemical properties	Cells_Correlation_K_Mito_RNA	60	xgboost	0.0447373960485499	-0.0743472048371305	0.4825061437136231	0.48605250910479	0.8276169811563034	0.6822431647729851	0.9097345663193762	0.8585431012343091
Physicochemical properties	Cells_Correlation_K_RNA_AGP	60	lgbm	0.2627593000722117	0.0465684053563335	0.5037597961213679	0.5253240795124994	0.8197373804118898	0.9244997053139988	0.9053934947921206	0.9494038905104752
Physicochemical properties	Cells_Correlation_K_RNA_DNA	60	lgbm	0.1928120133789563	0.0681325645292588	0.4527735058919341	0.4846285207966622	0.6582313897389235	0.6075843566204527	0.8113146058952245	0.7890814184188826
Physicochemical properties	Cells_Correlation_K_RNA_ER	60	lgbm	0.0514599408509898	0.0264003543672147	0.5728624601711769	0.5447173386576276	6.440708743373392	6.749015181018732	2.53785514625508	1.5751044180274367
Physicochemical properties	Cells_Correlation_K_RNA_Mito	60	xgb_limitdepth	0.143132399205741	0.0244219592000036	0.5685893098910721	0.589489674037344	1.938316223792016	1.421172449297485	1.3922342560761878	1.1997165314750338
Physicochemical properties	Cells_Correlation_Overlap_DNA_AGP	60	xgb_limitdepth	0.1175435601723345	0.0305046443157128	0.4961061652591264	0.5289447258109268	0.6042902559782797	0.684095256513293	0.7773610846821956	0.8280488371887504
Physicochemical properties	Cells_Correlation_Overlap_DNA_ER	60	lgbm	0.0901738543780272	0.0047699382078081	0.514220336957654	0.5434474330986697	1.3841862662137463	1.2480144933398774	1.1765144564406111	1.113791270293702
Physicochemical properties	Cells_Correlation_Overlap_DNA_Mito	60	lgbm	0.0502616258668318	0.0102911982949693	0.5485343942918731	0.5552751983185641	1.052919992601999	1.0101579473663231	1.0261188978875688	0.9542942006576768
Physicochemical properties	Cells_Correlation_Overlap_DNA_RNA	60	xgb_limitdepth	0.0607030021068709	0.0097139979231417	0.5143822994276973	0.5331367241204391	0.7197197550881411	0.805359038586708	0.8483629854538334	0.9035336054523078
Physicochemical properties	Cells_Correlation_Overlap_ER_AGP	60	rf	0.1187410521117666	-0.0385704796009749	0.5343430178396652	0.534471146180195	1.2069539849538715	1.41499150316847	1.098614575250971	1.1906923165659948
Physicochemical properties	Cells_Correlation_Overlap_ER_RNA	60	xgb_limitdepth	0.1474659660904821	0.0046970510271063	0.4979309974307037	0.5163769496627996	1.32439154224718	1.3092843491386774	1.1508221158142469	1.135249312314894
Physicochemical properties	Cells_Correlation_Overlap_Mito_AGP	60	xgboost	0.0465417664965445	0.021340577870665	0.5259434515066553	0.5471946378172253	1.1156928722336836	1.7730700602991982	1.056263637655715	1.3433464131919564
Physicochemical properties	Cells_Correlation_Overlap_Mito_ER	60	xgb_limitdepth	0.0582674121331502	0.0097308246905974	0.5919827516451053	0.6250040286868122	2.604687311810552	3.7807719977477072	1.6139043688554016	1.9458946446594632
Physicochemical properties	Cells_Correlation_Overlap_Mito_RNA	60	extra_tree	0.1731101888573779	0.0313427422022046	0.5592621836071335	0.6134177129766956	2.1183648530891404	7.0415009398490165	1.4554603577868894	2.6606580200471743
Physicochemical properties	Cells_Correlation_Overlap_RNA_AGP	60	xgb_limitdepth	0.057630524923511	0.0235637003565568	0.4947351195828695	0.4950463672642659	0.9188044124571536	0.791828522636829	0.9585428589568408	0.884987052266366
Physicochemical properties	Cells_Correlation_RWC_AGP_DNA	60	lgbm	0.0753506672339335	0.0187426082323073	0.362329017411677	0.3655691088385134	0.4891208904100948	0.3902138875892595	0.6993717826807819	0.6267427542589821
Physicochemical properties	Cells_Correlation_RWC_AGP_ER	60	extra_tree	0.0071315806439974	0.0031494954601335	0.4366988000816145	0.443305642108755	0.5901568585520827	0.6214992168172531	0.7682166742215913	0.7886022949849519
Physicochemical properties	Cells_Correlation_RWC_AGP_Mito	60	xgboost	0.0845383603976686	-0.00633186218319	0.5441083268060523	0.6034428928039787	2.616760644678396	9.048016998244751	1.6176404559352475	3.008220816121165
Physicochemical properties	Cells_Correlation_RWC_AGP_RNA	60	xgboost	0.0060090229868412	-0.0008386690629733	0.5196363187920671	0.5547008765822047	1.804807510485782	3.0201881595349622	1.3434312451650745	1.7355922449554757
Physicochemical properties	Cells_Correlation_RWC_DNA_AGP	60	xgb_limitdepth	0.1448927758561771	0.0010647250186452	0.3985940070063472	0.4212008474854087	0.4853484316421855	0.53036865251832	0.6966695282859625	0.7273775420236203
Physicochemical properties	Cells_Correlation_RWC_DNA_ER	60	lgbm	0.0096228121307782	0.0063541066650203	0.4402647653270575	0.4237291310936979	2.09348084446077	0.8725969785269474	1.4468866038707977	0.9361715829718484
Physicochemical properties	Cells_Correlation_RWC_DNA_Mito	60	xgboost	0.1740302879072751	0.0071055483573067	0.4176898682170936	0.4395292544677573	0.6624907636156568	0.76585416969531	0.8139353559194101	0.868324935396576
Physicochemical properties	Cells_Correlation_RWC_DNA_RNA	60	rf	0.1953832791086532	-0.0576622256105228	0.6090497250089302	0.6058587386375267	7.170529070640698	3.700067520999912	2.67778435850251	1.9240024862518696
Physicochemical properties	Cells_Correlation_RWC_ER_AGP	60	lgbm	0.025556838207532	0.0094725576030255	0.49385281360444	0.5037162338745107	0.6770358781998652	0.8936869143020895	0.8228218994411034	0.945350154335466
Physicochemical properties	Cells_Correlation_RWC_ER_DNA	60	xgb_limitdepth	0.22344981559214	0.0194300981417007	0.4061658573867452	0.4661064432051252	0.6345405867447453	0.6786573066568363	0.7965805588543731	0.8259167829270686
Physicochemical properties	Cells_Correlation_RWC_ER_Mito	60	lgbm	0.1315464470739707	-0.0170764410795873	0.586649452405403	0.6691584165093216	5.081791183182003	15.88761917702078	2.2542828534108144	3.993355958739106
Physicochemical properties	Cells_Correlation_RWC_ER_RNA	60	xgboost	0.0363607554932654	-0.0299164186419431	0.527689351292428	0.5507586205950953	1.646102234000489	2.936326848360187	1.2830051574333163	1.7135713724149886
Physicochemical properties	Cells_Correlation_RWC_Mito_AGP	60	xgb_limitdepth	0.1195532815546546	0.0078397553060811	0.484613323064385	0.5497601833064881	1.6582094558117777	3.537995143935213	1.2877148192871657	1.8812637193373232
Physicochemical properties	Cells_Correlation_RWC_Mito_DNA	60	xgboost	0.1602985613159802	0.0070981107350889	0.4350679931017092	0.4523966988978932	0.656392676387101	0.6517350006416714	0.8101806442930496	0.7890327430152996
Physicochemical properties	Cells_Correlation_RWC_Mito_ER	60	xgb_limitdepth	0.1900286883602386	-0.005439031103227	0.4169684832989662	0.4396023521808831	1.0580935206302626	1.764324330387103	1.028636729185898	1.334226815340804
Physicochemical properties	Cells_Correlation_RWC_Mito_RNA	60	xgboost	0.1317170541515202	-0.0028214612340005	0.6058309923656433	0.6661684689654257	6.484064715251813	20.79408510991704	2.5463826725870984	4.481831949421587
Physicochemical properties	Cells_Correlation_RWC_RNA_AGP	60	extra_tree	0.0203863434304116	-0.0017610533136511	0.5416048842947104	0.546056644070437	3.0553097516581653	3.290117243786198	1.747944436090051	1.7150283283842849
Physicochemical properties	Cells_Correlation_RWC_RNA_DNA	60	xgboost	0.0692027314813751	-0.0727191414429164	0.5251410483907473	0.5091733701129753	3.363216066964184	1.5892518775186948	1.8339073223487012	1.3096482753029026
Physicochemical properties	Cells_Correlation_RWC_RNA_ER	60	extra_tree	0.1132201938883485	-0.0135065339048787	0.4322463913060083	0.4396534280528879	0.9015421125342028	1.167957172572662	0.9494957148582625	1.080720672779355
Physicochemical properties	Cells_Correlation_RWC_RNA_Mito	60	rf	0.0936943937957555	-0.0035721136521706	0.6132202860486079	0.7314926633714248	12.347573918924883	38.14294089042023	3.513911484218816	6.20150077407599
Physicochemical properties	Cells_Granularity_10_AGP	60	lgbm	0.0045400765128448	0.0001247009803484	0.4139135519398986	0.4071510274828007	0.4037131412766316	0.3655511115270844	0.6353842469534727	0.6042032097479393
