data	safety_endpoint	positive_counts	negative_counts	ML_model	num_trials	best_trial	tp(train)	fp(train)	fn(train)	tn(train)	tp	fp	fn	tn	balanced_accuracy(train)	balanced_accuracy	precision(train)	precision	recall(train)	recall	f1_score(train)	f1_score(validation)	f1_score	roc_auc_score(train)	roc_auc_score	mcc(train)	mcc	pr_auc_score(train)	pr_auc_score	time
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10005470	116(17.39%)	551 (82.61%)	XGBoost	50	22	71	102	20	340	12	25	13	84	0.7747252747252747	0.6253211009174312	0.4104046242774566	0.3243243243243243	0.7802197802197802	0.48	0.5378787878787878	0.4469542362399505	0.3870967741935484	0.7747252747252746	0.6888073394495413	0.4415563562913168	0.2183990380723571	0.3577292579125372	0.2979835383120215	6.813207364082336
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10057009	37(5.55%)	630 (94.45%)	XGBoost	50	0	4	0	24	505	0	0	9	125	0.5714285714285714	0.5	1.0	0.0	0.1428571428571428	0.0	0.25	0.0	0.0	0.5714285714285714	0.5982222222222222	0.3692910930731614	0.0	0.187885285446261	0.1332384908814357	6.179207400480906
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10061368	70(10.49%)	597 (89.51%)	XGBoost	50	28	1	0	52	480	0	0	17	117	0.5094339622641509	0.5	1.0	0.0	0.0188679245283018	0.0	0.037037037037037	0.0363636363636363	0.0	0.5094339622641509	0.4499748617395676	0.1304748684756226	0.0	0.1164289001380579	0.1158541251467134	6.405141965548197
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10065558	166(24.89%)	501 (75.11%)	XGBoost	50	13	106	25	26	376	6	14	28	86	0.8703430816897151	0.518235294117647	0.8091603053435115	0.3	0.803030303030303	0.1764705882352941	0.806083650190114	0.3599245427120326	0.2222222222222222	0.8703430816897151	0.5929411764705882	0.742582498366591	0.0445363686451302	0.6985607330049706	0.3082105156119218	7.67531863451004
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10001367	59(8.85%)	608 (91.15%)	XGBoost	50	13	31	0	13	489	0	0	15	119	0.8522727272727273	0.5	1.0	0.0	0.7045454545454546	0.0	0.8266666666666667	0.0727272727272727	0.0	0.8522727272727273	0.5478991596638656	0.8284324073401096	0.0	0.7289356984478936	0.1408902148044238	9.608463235696156
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10006784	47(7.05%)	620 (92.95%)	XGBoost	50	21	24	10	15	484	0	4	8	122	0.7975708502024292	0.4841269841269841	0.7058823529411765	0.0	0.6153846153846154	0.0	0.6575342465753424	0.0752136752136752	0.0	0.7975708502024291	0.6359126984126984	0.63420027809904	-0.0441995696087864	0.4625317293896921	0.0987432305258719	6.6540129542350765
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10000269	47(7.05%)	620 (92.95%)	XGBoost	50	25	1	0	35	497	0	1	11	122	0.5138888888888888	0.4959349593495935	1.0	0.0	0.0277777777777777	0.0	0.054054054054054	0.08	0.0	0.5138888888888888	0.6644493717664449	0.1610909444930435	-0.0259309224511004	0.0934438190535751	0.1822671703941054	4.933016908168793
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10061117	97(14.54%)	570 (85.46%)	XGBoost	50	42	63	13	16	441	3	7	15	109	0.8844169965984499	0.55316091954023	0.8289473684210527	0.3	0.7974683544303798	0.1666666666666666	0.8129032258064517	0.1131578947368421	0.2142857142857142	0.8844169965984499	0.5747126436781609	0.7812844001391908	0.1379675285425771	0.6910780555302094	0.1883447407316353	5.542011149724325
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10039796	145(21.74%)	522 (78.26%)	XGBoost	50	8	88	35	26	384	11	18	20	85	0.844198802495499	0.5900407140620106	0.7154471544715447	0.3793103448275862	0.7719298245614035	0.3548387096774194	0.7426160337552743	0.2112274909107991	0.3666666666666666	0.844198802495499	0.6423426244910743	0.6699683763940758	0.1844058681121379	0.601055484239053	0.3610464075676816	7.651573745409648
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10040943	84(12.59%)	583 (87.41%)	XGBoost	50	8	47	7	24	455	2	1	11	120	0.8234101579172002	0.5727908455181183	0.8703703703703703	0.6666666666666666	0.6619718309859155	0.1538461538461538	0.752	0.1265497076023392	0.25	0.8234101579172002	0.6033057851239669	0.728398726169861	0.2912559765674429	0.6211888102990817	0.2633175555922627	4.977671376864115
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10031149	116(17.39%)	551 (82.61%)	XGBoost	50	22	70	15	17	431	3	16	26	89	0.8854827070769549	0.4755336617405583	0.8235294117647058	0.1578947368421052	0.8045977011494253	0.1034482758620689	0.813953488372093	0.1917150736372704	0.125	0.8854827070769549	0.4673234811165845	0.77823987946511	-0.0577652821917123	0.6945048058687795	0.1966565355985217	6.856216156482697
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10041541	129(19.34%)	538 (80.66%)	XGBoost	50	8	79	15	22	417	3	7	25	99	0.87372799779978	0.5205525606469003	0.8404255319148937	0.3	0.7821782178217822	0.1071428571428571	0.8102564102564104	0.1656996219656066	0.1578947368421052	0.8737279977997799	0.5262803234501348	0.7685851750082027	0.0635941313852789	0.6986383421384732	0.2786193752782684	5.552894039948781
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10001551	113(16.94%)	554 (83.06%)	XGBoost	50	42	63	14	33	423	2	19	15	98	0.8121066933638443	0.4776269482151835	0.8181818181818182	0.0952380952380952	0.65625	0.1176470588235294	0.7283236994219653	0.2224643079902547	0.1052631578947368	0.8121066933638444	0.5299145299145299	0.6823098317398719	-0.0409660174798249	0.5988455142418557	0.1393425485539082	5.493158137798309
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10021079	43(6.45%)	624 (93.55%)	XGBoost	50	16	16	0	19	498	0	0	8	126	0.7285714285714285	0.5	1.0	0.0	0.4571428571428571	0.0	0.6274509803921569	0.05	0.0	0.7285714285714285	0.498015873015873	0.6635831794788931	0.0	0.4927901366925757	0.0860407403618087	5.898981698354086
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10020983	54(8.1%)	613 (91.9%)	XGBoost	50	0	13	0	31	489	0	0	10	124	0.6477272727272727	0.5	1.0	0.0	0.2954545454545454	0.0	0.456140350877193	0.0	0.0	0.6477272727272727	0.6499999999999999	0.5271061649145351	0.0	0.3536158962988232	0.1897169123288462	6.89375106493632
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10060946	76(11.39%)	591 (88.61%)	XGBoost	50	32	50	0	10	473	0	0	16	118	0.9166666666666669	0.5	1.0	0.0	0.8333333333333334	0.0	0.9090909090909092	0.0888888888888888	0.0	0.9166666666666669	0.5466101694915254	0.9033714934679364	0.0	0.8520950594121326	0.1396482134766642	9.230641905466715
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10028034	77(11.54%)	590 (88.46%)	XGBoost	50	8	47	34	20	432	2	16	8	108	0.8142655819614375	0.535483870967742	0.5802469135802469	0.1111111111111111	0.7014925373134329	0.2	0.6351351351351352	0.2517666732244737	0.1428571428571428	0.8142655819614374	0.728225806451613	0.5804241160628438	0.0546898311339945	0.4445623318332941	0.1905717398524134	10.059571977456413
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10064990	122(18.29%)	545 (81.71%)	XGBoost	50	46	66	29	26	412	2	16	28	88	0.8258158335798087	0.4564102564102564	0.6947368421052632	0.1111111111111111	0.717391304347826	0.0666666666666666	0.7058823529411765	0.2667560725131939	0.0833333333333333	0.8258158335798087	0.4637820512820512	0.6434525583271352	-0.1065678882449618	0.5471786571412626	0.2309926603393851	8.722885704040527
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10028372	65(9.75%)	602 (90.25%)	XGBoost	50	41	5	0	45	483	0	0	15	119	0.55	0.5	1.0	0.0	0.1	0.0	0.1818181818181818	0.0722222222222222	0.0	0.55	0.419047619047619	0.3024520998890117	0.0	0.1844277673545966	0.1599816942474375	5.834597229957581
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10013887	99(14.84%)	568 (85.16%)	XGBoost	50	31	57	52	23	401	5	20	14	95	0.7988548565121413	0.5446224256292906	0.5229357798165137	0.2	0.7125	0.2631578947368421	0.6031746031746031	0.413472334319792	0.2272727272727272	0.7988548565121412	0.6022883295194508	0.529283347875341	0.0799145093563111	0.4157437131005043	0.2063758264798365	7.8286772052447
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10012218	109(16.34%)	558 (83.66%)	XGBoost	50	25	63	30	20	420	7	13	19	95	0.8461847389558232	0.5744301994301995	0.6774193548387096	0.35	0.7590361445783133	0.2692307692307692	0.7159090909090909	0.4508771929824561	0.3043478260869565	0.8461847389558234	0.613960113960114	0.6614780004896965	0.165200100255437	0.5517092275171009	0.3100873375885378	6.544373528162638
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10008882	72(10.79%)	595 (89.21%)	XGBoost	50	41	15	0	40	478	0	1	17	116	0.6363636363636364	0.4957264957264957	1.0	0.0	0.2727272727272727	0.0	0.4285714285714285	0.0615384615384615	0.0	0.6363636363636364	0.5485168426344897	0.5016644811696874	-0.0330526062011046	0.3477741770424697	0.1669889677515956	6.781463082631429
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10019772	101(15.14%)	566 (84.86%)	XGBoost	50	46	60	16	23	434	3	10	15	106	0.8436680053547523	0.5402298850574713	0.7894736842105263	0.2307692307692307	0.7228915662650602	0.1666666666666666	0.7547169811320756	0.1854593004249754	0.1935483870967742	0.8436680053547524	0.53544061302682	0.7127701519428177	0.0926999870019019	0.6138558380852333	0.1791206280566316	5.46432451804479
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10021137	135(20.24%)	532 (79.76%)	XGBoost	50	8	88	24	18	403	9	13	20	92	0.8869912951261545	0.5932676518883415	0.7857142857142857	0.4090909090909091	0.8301886792452831	0.3103448275862069	0.8073394495412844	0.2594893994893995	0.3529411764705882	0.8869912951261545	0.6357963875205255	0.7583121295585161	0.2073644649527601	0.6860622120631324	0.3850021627265792	9.2574667374293
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10062352	55(8.25%)	612 (91.75%)	XGBoost	50	16	25	0	19	489	0	0	11	123	0.7840909090909092	0.5	1.0	0.0	0.5681818181818182	0.0	0.7246376811594203	0.0777777777777777	0.0	0.7840909090909092	0.5269770879526977	0.7395477830453563	0.0	0.6038290977315368	0.0942910624528666	5.704098192850749
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10005725	94(14.09%)	573 (85.91%)	XGBoost	50	8	57	24	17	435	7	15	13	99	0.858991344285462	0.6092105263157894	0.7037037037037037	0.3181818181818182	0.7702702702702703	0.35	0.735483870967742	0.1845630215195432	0.3333333333333333	0.8589913442854619	0.5938596491228071	0.6915513744164726	0.2101075059260849	0.5739369763760008	0.3232781444930277	7.544907426834106
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10048780	116(17.39%)	551 (82.61%)	XGBoost	50	47	59	45	29	400	8	20	20	86	0.7846654749744637	0.5485175202156334	0.5673076923076923	0.2857142857142857	0.6704545454545454	0.2857142857142857	0.6145833333333333	0.2037090698348304	0.2857142857142857	0.7846654749744637	0.6142183288409704	0.5333850260393831	0.0970350404312668	0.4347630266075387	0.2665578981091957	8.723875518639883
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10083842	46(6.9%)	621 (93.1%)	XGBoost	50	0	19	0	18	496	0	0	9	125	0.7567567567567568	0.5	1.0	0.0	0.5135135135135135	0.0	0.6785714285714285	0.0	0.0	0.7567567567567568	0.6728888888888889	0.7039393084671847	0.0	0.5472846204553521	0.2612464755179677	6.675596181551615
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10005287	140(20.99%)	527 (79.01%)	XGBoost	50	8	83	42	25	383	3	17	29	85	0.8348474945533768	0.4635416666666667	0.664	0.15	0.7685185185185185	0.09375	0.7124463519313305	0.2183238983238982	0.1153846153846153	0.8348474945533768	0.5094975490196079	0.635328450953698	-0.0872437769023506	0.5572006114932945	0.2600981852861788	10.7235449552536
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10001052	80(11.99%)	587 (88.01%)	XGBoost	50	8	43	7	16	467	1	1	20	112	0.8570228134162912	0.5193847450484619	0.86	0.5	0.7288135593220338	0.0476190476190476	0.7889908256880733	0.0666666666666666	0.0869565217391304	0.857022813416291	0.4209860935524652	0.7683915367279283	0.1162350200338146	0.6567984227430278	0.1585395987952998	11.8960919658343
