data	safety_endpoint	positive_counts	negative_counts	ML_model	num_trials	best_trial	tp(train)	fp(train)	fn(train)	tn(train)	tp	fp	fn	tn	balanced_accuracy(train)	balanced_accuracy	precision(train)	precision	recall(train)	recall	f1_score(train)	f1_score(validation)	f1_score	roc_auc_score(train)	roc_auc_score	mcc(train)	mcc	pr_auc_score(train)	pr_auc_score	time
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10005419	150(22.49%)	517 (77.51%)	XGBoost	50	30	56	7	59	411	5	9	30	90	0.7351050551279384	0.525974025974026	0.8888888888888888	0.3571428571428571	0.4869565217391304	0.1428571428571428	0.6292134831460674	0.1698624904507257	0.2040816326530612	0.7351050551279384	0.5558441558441559	0.5991144856426937	0.074604709695299	0.5435444254108093	0.3292022085338046	6.169717184702555
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10027417	120(17.99%)	547 (82.01%)	XGBoost	50	49	75	74	21	363	10	32	14	78	0.8059568077803203	0.5628787878787879	0.5033557046979866	0.238095238095238	0.78125	0.4166666666666667	0.6122448979591837	0.2905102073606845	0.303030303030303	0.8059568077803204	0.5901515151515152	0.5239715482007077	0.1039483407486044	0.4326462690607804	0.2510357460596571	6.948519452412923
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10072970	97(14.54%)	570 (85.46%)	XGBoost	50	37	46	0	28	459	0	2	23	109	0.8108108108108107	0.4909909909909909	1.0	0.0	0.6216216216216216	0.0	0.7666666666666667	0.0688644688644688	0.0	0.8108108108108107	0.5037211124167645	0.7654290100685136	-0.0560312693011959	0.6741544546422595	0.2058768913543161	6.810244623819987
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10027458	33(4.95%)	634 (95.05%)	XGBoost	50	0	2	0	19	512	0	0	12	122	0.5476190476190477	0.5	1.0	0.0	0.0952380952380952	0.0	0.1739130434782608	0.0	0.0	0.5476190476190477	0.573087431693989	0.3030351945211392	0.0	0.1308853747878138	0.1436612867186538	6.655883045991262
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10037087	66(9.9%)	601 (90.1%)	XGBoost	50	21	38	4	12	479	3	6	13	112	0.8758592132505176	0.5683262711864407	0.9047619047619048	0.3333333333333333	0.76	0.1875	0.8260869565217391	0.1783333333333333	0.24	0.8758592132505175	0.7018008474576272	0.8134827953323928	0.1770281984624129	0.7101331189136068	0.3816220352446429	8.787126723925272
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10014581	37(5.55%)	630 (94.45%)	XGBoost	50	38	18	1	12	502	0	0	7	127	0.7990059642147117	0.5	0.9473684210526316	0.0	0.6	0.0	0.7346938775510204	0.1142857142857143	0.0	0.7990059642147118	0.5860517435320585	0.7433547258395047	0.0	0.590935123926138	0.0961683144979392	8.666246155897776
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10023509	130(19.49%)	537 (80.51%)	XGBoost	50	47	86	4	14	429	5	6	25	98	0.9253810623556582	0.5544871794871795	0.9555555555555556	0.4545454545454545	0.86	0.1666666666666666	0.9052631578947368	0.1999911856937028	0.2439024390243902	0.925381062355658	0.6185897435897436	0.8866025530279917	0.165482747075523	0.8480441942880967	0.3000401105897433	10.213831667105357
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10018852	77(11.54%)	590 (88.46%)	XGBoost	50	6	58	33	10	432	1	17	8	108	0.8909867172675522	0.4875555555555555	0.6373626373626373	0.0555555555555555	0.8529411764705882	0.1111111111111111	0.7295597484276729	0.4047134436882721	0.074074074074074	0.8909867172675523	0.5271111111111111	0.6933317704527346	-0.018269073496013	0.562394563829284	0.0805384269056134	9.97018473148346
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10050031	90(13.49%)	577 (86.51%)	XGBoost	50	38	51	3	17	462	0	1	22	111	0.8717741935483871	0.4955357142857143	0.9444444444444444	0.0	0.75	0.0	0.8360655737704917	0.0571428571428571	0.0	0.8717741935483871	0.5641233766233766	0.8221016731196433	-0.0384305419177836	0.740228267667292	0.1838061547012044	5.424230353037516
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10029282	86(12.89%)	581 (87.11%)	XGBoost	50	44	45	32	19	437	8	12	14	100	0.8174473614072495	0.6282467532467533	0.5844155844155844	0.4	0.703125	0.3636363636363636	0.6382978723404256	0.4258348574138048	0.380952380952381	0.8174473614072495	0.7309253246753247	0.5870165446493553	0.2666424573198508	0.4465644873419263	0.37437139676058	9.341512354214986
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10035155	99(14.84%)	568 (85.16%)	XGBoost	50	21	47	26	32	428	3	8	17	106	0.7688339931968995	0.5399122807017543	0.6438356164383562	0.2727272727272727	0.5949367088607594	0.15	0.618421052631579	0.150891861761427	0.1935483870967741	0.7688339931968996	0.5991228070175438	0.5556678946107935	0.1036227386726539	0.4430789661433315	0.2738301452452458	6.19374451637268
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10033546	48(7.2%)	619 (92.8%)	XGBoost	50	0	17	0	20	496	0	0	11	123	0.7297297297297297	0.5	1.0	0.0	0.4594594594594595	0.0	0.6296296296296297	0.0	0.0	0.7297297297297297	0.5528455284552845	0.6645682457647674	0.0	0.496982911617058	0.1761628317107301	6.817538972695669
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10020649	85(12.74%)	582 (87.26%)	XGBoost	50	39	13	3	51	466	1	1	20	112	0.5983642057569296	0.5193847450484619	0.8125	0.5	0.203125	0.0476190476190476	0.325	0.1142857142857143	0.0869565217391304	0.5983642057569296	0.473662031184155	0.3747470568576482	0.1162350200338146	0.2607238655018762	0.1867435648544098	5.601583417256673
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10021027	100(14.99%)	567 (85.01%)	XGBoost	50	31	61	7	20	445	1	7	18	108	0.8687998470446848	0.4958810068649886	0.8970588235294118	0.125	0.7530864197530864	0.0526315789473684	0.8187919463087249	0.2221818181818181	0.074074074074074	0.8687998470446848	0.4961098398169337	0.7936911211485956	-0.0121287632378153	0.7130862698772791	0.1445521444707425	9.44070234298706
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10005630	141(21.14%)	526 (78.86%)	XGBoost	50	38	53	48	58	374	7	10	23	94	0.6818667008240469	0.5685897435897436	0.5247524752475248	0.4117647058823529	0.4774774774774775	0.2333333333333333	0.5	0.1915654755201217	0.2978723404255319	0.6818667008240468	0.6006410256410256	0.3768758758157857	0.1718102542207974	0.3593754994382862	0.3338178935568675	5.41062452395757
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10057453	108(16.19%)	559 (83.81%)	XGBoost	50	23	65	25	19	424	3	10	21	100	0.8590651182522007	0.5170454545454546	0.7222222222222222	0.2307692307692307	0.7738095238095238	0.125	0.7471264367816092	0.2044521404521404	0.1621621621621621	0.8590651182522007	0.6371212121212121	0.6984622016230407	0.0441647915203156	0.5945097134121524	0.2958880406176343	5.797347410519918
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10001233	95(14.24%)	572 (85.76%)	XGBoost	50	45	52	24	18	439	3	9	22	100	0.8455106448626968	0.5187155963302752	0.6842105263157895	0.25	0.7428571428571429	0.12	0.7123287671232877	0.1577834612105711	0.1621621621621621	0.8455106448626968	0.6403669724770642	0.6675227124199655	0.0510677096025927	0.5420417836335679	0.2860257016641473	9.94446405172348
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10082297	73(10.94%)	594 (89.06%)	XGBoost	50	22	43	45	20	425	3	19	7	105	0.7933975008443094	0.5733870967741935	0.4886363636363636	0.1363636363636363	0.6825396825396826	0.3	0.5695364238410597	0.1984670723801158	0.1874999999999999	0.7933975008443094	0.6508064516129033	0.5102514740404612	0.1041214466852245	0.371037160671307	0.2144892347178676	6.80159098704656
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10003885	125(18.74%)	542 (81.26%)	XGBoost	50	11	80	81	19	353	14	39	12	69	0.8107224316901736	0.5886752136752136	0.4968944099378882	0.2641509433962264	0.8080808080808081	0.5384615384615384	0.6153846153846154	0.3252869886175875	0.3544303797468354	0.8107224316901736	0.6905270655270656	0.5263573075830591	0.1434334176929867	0.4371781158631636	0.3177186206193454	8.765045479933422
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10061126	82(12.29%)	585 (87.71%)	XGBoost	50	25	42	1	24	466	0	1	16	117	0.8171111543702549	0.4957627118644068	0.9767441860465116	0.0	0.6363636363636364	0.0	0.7706422018348624	0.069047619047619	0.0	0.8171111543702549	0.4976165254237287	0.7670782247642199	-0.0319295771548197	0.6665926246187165	0.1299337993256157	5.638051410516103
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10029202	40(6.0%)	627 (94.0%)	XGBoost	50	0	14	0	21	498	0	0	5	129	0.7	0.5	1.0	0.0	0.4	0.0	0.5714285714285715	0.0	0.0	0.7	0.4294573643410853	0.6195280695026935	0.0	0.4393996247654784	0.0372407082863152	6.530210320154826
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10005470	116(17.39%)	551 (82.61%)	XGBoost	50	31	67	88	24	354	11	25	14	84	0.768584356819651	0.6053211009174312	0.432258064516129	0.3055555555555556	0.7362637362637363	0.44	0.5447154471544716	0.3913692599376587	0.360655737704918	0.768584356819651	0.740183486238532	0.44507253162154	0.1851246928041496	0.3632840801998945	0.3549570671726378	7.17008075316747
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10057009	37(5.55%)	630 (94.45%)	XGBoost	50	0	3	0	25	505	0	0	9	125	0.5535714285714286	0.5	1.0	0.0	0.1071428571428571	0.0	0.1935483870967741	0.0	0.0	0.5535714285714286	0.496	0.3195136128352938	0.0	0.1540471723398552	0.0873031537405418	6.558525037765503
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10061368	70(10.49%)	597 (89.51%)	XGBoost	50	8	33	2	20	478	0	1	17	116	0.8092374213836477	0.4957264957264957	0.9428571428571428	0.0	0.6226415094339622	0.0	0.7500000000000001	0.0363636363636363	0.0	0.8092374213836478	0.6344896933132227	0.7471914587851662	-0.0330526062011046	0.6245854467667629	0.1934245252528433	5.849718240896861
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10065558	166(24.89%)	501 (75.11%)	XGBoost	50	22	91	63	41	338	11	35	23	65	0.76614335373687	0.486764705882353	0.5909090909090909	0.2391304347826087	0.6893939393939394	0.3235294117647059	0.6363636363636365	0.3349429736315871	0.275	0.7661433537368699	0.5279411764705882	0.5069029368438134	-0.0242595532564734	0.4842922229285866	0.3044132012831467	6.355699225266775
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10001367	59(8.85%)	608 (91.15%)	XGBoost	50	0	17	0	27	489	0	0	15	119	0.6931818181818181	0.5	1.0	0.0	0.3863636363636363	0.0	0.5573770491803279	0.0	0.0	0.6931818181818181	0.5014005602240896	0.6051007638905176	0.0	0.4370202967763943	0.1187013066046768	7.172142493724823
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10006784	47(7.05%)	620 (92.95%)	XGBoost	50	18	1	0	38	494	0	0	8	126	0.5128205128205128	0.5	1.0	0.0	0.0256410256410256	0.0	0.05	0.0363636363636363	0.0	0.5128205128205128	0.6369047619047619	0.1543033499620919	0.0	0.0969355847404628	0.213654547298576	5.856518439451853
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10000269	47(7.05%)	620 (92.95%)	XGBoost	50	16	8	0	28	497	0	0	11	123	0.6111111111111112	0.5	1.0	0.0	0.2222222222222222	0.0	0.3636363636363636	0.0444444444444444	0.0	0.6111111111111112	0.5055432372505544	0.4586614986788954	0.0	0.2747550552428601	0.1155796440783754	5.735122013092041
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10061117	97(14.54%)	570 (85.46%)	XGBoost	50	8	64	9	15	445	3	4	15	112	0.8951513968661127	0.5660919540229885	0.8767123287671232	0.4285714285714285	0.810126582278481	0.1666666666666666	0.8421052631578948	0.0980952380952381	0.24	0.8951513968661127	0.546455938697318	0.8167603439505777	0.2025783149835223	0.7383905516637165	0.2617577616441474	6.557860442002615
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10039796	145(21.74%)	522 (78.26%)	XGBoost	50	34	100	25	14	394	7	15	24	88	0.9087635556672108	0.540087691825869	0.8	0.3181818181818182	0.8771929824561403	0.2258064516129032	0.8368200836820083	0.18899517982944	0.2641509433962264	0.9087635556672108	0.6376448481052303	0.7911822092213748	0.0912683405666553	0.7280208024752312	0.331604229479352	5.701098438103994
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10040943	84(12.59%)	583 (87.41%)	XGBoost	50	46	51	16	20	446	2	8	11	113	0.8418389122614475	0.5438652256834076	0.7611940298507462	0.2	0.7183098591549296	0.1538461538461538	0.7391304347826085	0.1076023391812865	0.1739130434782608	0.8418389122614474	0.6764144945963128	0.7007632142642075	0.0988106787384766	0.5842966285292612	0.1818219995027006	9.140804692109423
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10031149	116(17.39%)	551 (82.61%)	XGBoost	50	25	61	20	26	426	4	11	25	94	0.828153187980001	0.5165845648604269	0.7530864197530864	0.2666666666666666	0.7011494252873564	0.1379310344827586	0.7261904761904762	0.1090685176892073	0.1818181818181818	0.828153187980001	0.4571428571428571	0.6756502662343703	0.0433220116763957	0.5768065982064674	0.2138345749892911	7.858884755770365
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10041541	129(19.34%)	538 (80.66%)	XGBoost	50	41	18	19	83	413	0	5	28	101	0.5671181701503484	0.4764150943396226	0.4864864864864865	0.0	0.1782178217821782	0.0	0.2608695652173913	0.1335133831685556	0.0	0.5671181701503483	0.4583894878706199	0.2069812300039613	-0.1011850219092157	0.2424228884021204	0.1917124970257408	5.386622929573059
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10001551	113(16.94%)	554 (83.06%)	XGBoost	50	8	71	11	25	426	1	6	16	111	0.8572058543096872	0.5037707390648567	0.8658536585365854	0.1428571428571428	0.7395833333333334	0.0588235294117647	0.797752808988764	0.1894264833395268	0.0833333333333333	0.8572058543096873	0.4620412267471091	0.7609037098443847	0.011280360704415	0.6872752501563477	0.1275464757720603	5.3025145928064985
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10021079	43(6.45%)	624 (93.55%)	XGBoost	50	0	9	0	26	498	0	0	8	126	0.6285714285714286	0.5	1.0	0.0	0.2571428571428571	0.0	0.409090909090909	0.0	0.0	0.6285714285714286	0.7430555555555556	0.4943519600592221	0.0	0.3059233449477351	0.1758590823543103	6.803322406609853
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10020983	54(8.1%)	613 (91.9%)	XGBoost	50	46	4	0	40	489	0	0	10	124	0.5454545454545454	0.5	1.0	0.0	0.0909090909090909	0.0	0.1666666666666666	0.0399999999999999	0.0	0.5454545454545454	0.5854838709677419	0.2898880086689154	0.0	0.1659559952242879	0.1135707204618917	6.160710195700328
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10060946	76(11.39%)	591 (88.61%)	XGBoost	50	27	1	1	59	472	0	0	16	118	0.507276250880902	0.5	0.5	0.0	0.0166666666666666	0.0	0.032258064516129	0.05	0.0	0.507276250880902	0.7076271186440678	0.0752283606142097	0.0	0.1190275171982488	0.2142472518946378	6.233950130144755
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10028034	77(11.54%)	590 (88.46%)	XGBoost	50	8	50	29	17	437	3	8	7	116	0.8420184485298827	0.6177419354838709	0.6329113924050633	0.2727272727272727	0.746268656716418	0.3	0.684931506849315	0.1739515455304929	0.2857142857142856	0.8420184485298827	0.757258064516129	0.6382170700982607	0.2254359172543451	0.504216868964603	0.2632042177791472	9.611247905095418
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10064990	122(18.29%)	545 (81.71%)	XGBoost	50	32	77	20	15	421	2	6	28	98	0.895802523908114	0.5044871794871795	0.7938144329896907	0.25	0.8369565217391305	0.0666666666666666	0.8148148148148148	0.2344464250346603	0.1052631578947368	0.895802523908114	0.4839743589743589	0.7753408241325135	0.0157888488905223	0.6925307558595705	0.2599493943820988	6.348998165130615
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10028372	65(9.75%)	602 (90.25%)	XGBoost	50	8	29	2	21	481	2	0	13	119	0.7879296066252588	0.5666666666666667	0.935483870967742	1.0	0.58	0.1333333333333333	0.7160493827160493	0.08	0.2352941176470588	0.7879296066252589	0.6627450980392158	0.7173683000381939	0.3467016299385109	0.5819802699267687	0.3561730663395033	4.684322766462961
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10013887	99(14.84%)	568 (85.16%)	XGBoost	50	8	57	66	23	387	4	23	15	92	0.7834023178807947	0.5052631578947369	0.4634146341463415	0.1481481481481481	0.7125	0.2105263157894736	0.5615763546798029	0.3990178183398522	0.1739130434782608	0.7834023178807947	0.6132723112128147	0.480488506936444	0.0091543675284117	0.3733348968105066	0.234356140944276	11.084198319911955
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10012218	109(16.34%)	558 (83.66%)	XGBoost	50	49	66	43	17	407	8	13	18	95	0.8498125836680054	0.5936609686609686	0.6055045871559633	0.3809523809523809	0.7951807228915663	0.3076923076923077	0.6875000000000001	0.4324864864864864	0.3404255319148936	0.8498125836680054	0.5957977207977209	0.6289477236177865	0.2037690981396679	0.513380509662797	0.3264885318481791	10.208872771263122
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10008882	72(10.79%)	595 (89.21%)	XGBoost	50	31	10	6	45	472	0	2	17	115	0.5846329402814758	0.4914529914529914	0.625	0.0	0.1818181818181818	0.0	0.2816901408450704	0.0935064935064935	0.0	0.5846329402814758	0.5027652086475616	0.3017584602618386	-0.0469201683874024	0.1980641309909602	0.1541167745050145	5.679757785797119
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10019772	101(15.14%)	566 (84.86%)	XGBoost	50	33	56	12	27	438	3	12	15	104	0.8240160642570281	0.5316091954022989	0.8235294117647058	0.2	0.6746987951807228	0.1666666666666666	0.7417218543046358	0.1553540372670807	0.1818181818181818	0.8240160642570281	0.521551724137931	0.7043052219184347	0.0683737774124768	0.6062909623262944	0.1590879590179271	6.8083622296651205
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10021137	135(20.24%)	532 (79.76%)	XGBoost	50	31	70	26	36	401	4	16	25	89	0.7997437143740886	0.4927750410509031	0.7291666666666666	0.2	0.660377358490566	0.1379310344827586	0.693069306930693	0.2092060515128782	0.1632653061224489	0.7997437143740886	0.4870279146141215	0.6226881708030845	-0.0166990438259795	0.5490673711163816	0.2289626744030228	5.743139715989431
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10062352	55(8.25%)	612 (91.75%)	XGBoost	50	16	21	0	23	489	0	0	11	123	0.7386363636363636	0.5	1.0	0.0	0.4772727272727273	0.0	0.6461538461538462	0.0363636363636363	0.0	0.7386363636363636	0.4951958610495196	0.6751538650391278	0.0	0.5204246972539656	0.1250936495434801	5.999952987829844
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10005725	94(14.09%)	573 (85.91%)	XGBoost	50	21	56	34	18	425	6	21	14	93	0.8413413413413413	0.5578947368421052	0.6222222222222222	0.2222222222222222	0.7567567567567568	0.3	0.6829268292682927	0.2292957580054354	0.2553191489361702	0.8413413413413414	0.5662280701754386	0.6301123202601405	0.102863839894547	0.5046419778127096	0.2508751038209905	6.249957362810771
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10048780	116(17.39%)	551 (82.61%)	XGBoost	50	31	70	22	18	423	5	8	23	98	0.8730081716036773	0.5515498652291105	0.7608695652173914	0.3846153846153846	0.7954545454545454	0.1785714285714285	0.7777777777777778	0.1495049753114269	0.2439024390243902	0.8730081716036773	0.5876010781671159	0.7329198346611472	0.1416201717905621	0.6390082610920362	0.3499920466370393	7.193908321857452
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10083842	46(6.9%)	621 (93.1%)	XGBoost	50	16	9	0	28	496	0	0	9	125	0.6216216216216216	0.5	1.0	0.0	0.2432432432432432	0.0	0.391304347826087	0.0533333333333333	0.0	0.6216216216216216	0.4515555555555555	0.4798390487322398	0.0	0.2957760762638811	0.0668136025946456	6.184300855795542
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10005287	140(20.99%)	527 (79.01%)	XGBoost	50	44	85	55	23	370	8	19	24	83	0.8288126361655774	0.5318627450980392	0.6071428571428571	0.2962962962962963	0.7870370370370371	0.25	0.685483870967742	0.2669187675070028	0.2711864406779661	0.8288126361655774	0.5223651960784315	0.6006542362682539	0.067735211155768	0.5209958853251536	0.2750724285032657	5.296688226858775
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10001052	80(11.99%)	587 (88.01%)	XGBoost	50	40	40	17	19	457	1	4	20	109	0.8210505613959809	0.506110408765276	0.7017543859649122	0.2	0.6779661016949152	0.0476190476190476	0.689655172413793	0.1074747474747474	0.0769230769230769	0.8210505613959809	0.5246523388116309	0.6518950776912806	0.0234406295516301	0.511412964949659	0.205796547637439	7.302345951398213
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10022061	9(1.35%)	658 (98.65%)	XGBoost	50	0	0	0	7	526	0	0	2	132	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.4734848484848485	0.0	0.0	0.0131332082551594	0.031060606060606	5.1339183926582335
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10033864	80(11.99%)	587 (88.01%)	XGBoost	50	41	48	11	10	464	3	4	19	108	0.9022141560798548	0.5503246753246753	0.8135593220338984	0.4285714285714285	0.8275862068965517	0.1363636363636363	0.8205128205128206	0.3388095238095238	0.2068965517241379	0.9022141560798548	0.7325487012987012	0.7984228771945089	0.1675638956451489	0.6920521994861634	0.3428520834715469	9.999119408925374
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10001949	68(10.19%)	599 (89.81%)	XGBoost	50	8	36	4	19	474	3	2	10	119	0.8230886268543172	0.6071201525746981	0.9	0.6	0.6545454545454545	0.2307692307692307	0.7578947368421052	0.0977777777777777	0.3333333333333333	0.8230886268543172	0.7774952320406865	0.7460939252767049	0.3345689876492757	0.6247381886406277	0.460642139568046	9.049169862270356
